timestamp	latitude	longitude	error
2008-05-21 03:58:48	37.80831	-122.36692	6.37329381384
2008-05-21 03:59:43	37.81292	-122.36168	11.9498983621
2008-06-07 20:07:42	37.80386	-122.37165	6.56985646938
2008-06-07 20:08:42	37.8134	-122.36126	12.2804608891
2008-06-06 07:35:42	37.80784	-122.36727	4.96159755829
2008-06-06 07:36:25	37.81321	-122.36133	10.1143029294
2008-06-06 07:51:11	37.80856	-122.36661	4.76890771821
2008-06-06 07:52:10	37.8132	-122.36146	4.78567563861
2008-06-07 07:46:40	37.80463	-122.37087	10.5971386853
2008-06-07 07:47:40	37.81317	-122.36134	11.0137257884
2008-06-01 09:46:28	37.80435	-122.37124	13.6492150253
2008-06-01 09:47:29	37.81158	-122.36322	8.37401090035
2008-05-30 08:28:49	37.80521	-122.37	9.81191363887
2008-05-30 08:29:43	37.81309	-122.36163	7.42637700173
2008-05-21 07:16:12	37.80703	-122.36829	10.4426127124
2008-05-21 07:17:24	37.81216	-122.36288	11.1295091808
