1	3.121182739839	134.4597544	1970.968726	1.895	362.6780484	1701.718522	0	0	0	193.2757815	209.664264	1.895	362.6780484	1701.718522	0	1762.286223	1762.286223	-99.74402272	1739.306786	-105.9356653	0	0	0	0	0	0	0	0	0	0	0	0
5	3.128797324758	134.4597544	1970.968726	1.895	362.6780484	1701.718522	0	0	0	166.557441	189.5467809	1.895	362.6780484	1701.718522	0	1781.71109	1781.71109	-99.83923946	1758.478361	-106.1226793	0	0	0	0	0	0	0	0	0	0	0	0
3	3.139957928192	134.4597544	1970.968726	1.895	362.6780484	1701.718522	0	0	0	178.9023384	201.5022889	1.895	362.6780484	1701.718522	0	1770.024467	1770.024467	-99.7820792	1746.944127	-106.0104045	0	0	0	0	0	0	0	0	0	0	0	0
1	3.221182739839	135.5292707	1969.834754	1.895	362.6780484	1701.718522	0	0	0	194.4566825	210.6860184	1.895	362.6780484	1701.718522	0	1760.135424	1760.135424	-99.73341547	1737.184033	-105.9148355	0	0	0	0	0	0	0	0	0	0	0	0
5	3.228797324758	135.5292707	1969.834754	1.895	362.6780484	1701.718522	0	0	0	167.5247045	190.5734853	1.895	362.6780484	1701.718522	0	1779.548923	1779.548923	-99.82869244	1756.344388	-106.1019612	0	0	0	0	0	0	0	0	0	0	0	0
3	3.239957928192	135.5292707	1969.834754	1.895	362.6780484	1701.718522	0	0	0	180.031841	202.5659166	1.895	362.6780484	1701.718522	0	1767.82907	1767.82907	-99.77129923	1744.777357	-105.9892327	0	0	0	0	0	0	0	0	0	0	0	0
1	3.321182739839	136.597545	1968.702098	1.895	362.6780484	1701.718522	0	0	0	195.6386998	211.7087388	1.895	362.6780484	1701.718522	0	1757.985075	1757.985075	-99.72279747	1735.061723	-105.8939852	0	0	0	0	0	0	0	0	0	0	0	0
5	3.328797324758	136.597545	1968.702098	1.895	362.6780484	1701.718522	0	0	0	168.5219138	191.564138	1.895	362.6780484	1701.718522	0	1777.424681	1777.424681	-99.81831793	1754.247845	-106.0815825	0	0	0	0	0	0	0	0	0	0	0	0
3	3.339957928192	136.597545	1968.702098	1.895	362.6780484	1701.718522	0	0	0	181.2024928	203.5783721	1.895	362.6780484	1701.718522	0	1765.687223	1765.687223	-99.76076929	1742.663439	-105.9685528	0	0	0	0	0	0	0	0	0	0	0	0
1	3.421182739839	137.6720278	1967.562861	1.895	362.6780484	1701.718522	0	0	0	196.8453563	212.7033399	1.895	362.6780484	1701.718522	0	1755.856891	1755.856891	-99.71227613	1732.961289	-105.8733255	0	0	0	0	0	0	0	0	0	0	0	0
5	3.428797324758	137.6720278	1967.562861	1.895	362.6780484	1701.718522	0	0	0	169.5398694	192.5387221	1.895	362.6780484	1701.718522	0	1775.310185	1775.310185	-99.80797869	1752.160921	-106.0612739	0	0	0	0	0	0	0	0	0	0	0	0
3	3.439957928192	137.6720278	1967.562861	1.895	362.6780484	1701.718522	0	0	0	182.37825	204.5952432	1.895	362.6780484	1701.718522	0	1763.534368	1763.534368	-99.75017235	1740.538656	-105.947742	0	0	0	0	0	0	0	0	0	0	0	0
1	3.521182739839	138.7461958	1966.423956	1.895	362.6780484	1701.718522	0	0	0	198.0604745	213.6827874	1.895	362.6780484	1701.718522	0	1753.744505	1753.744505	-99.70182027	1730.876449	-105.8527951	0	0	0	0	0	0	0	0	0	0	0	0
5	3.528797324758	138.7461958	1966.423956	1.895	362.6780484	1701.718522	0	0	0	170.5685753	193.5235984	1.895	362.6780484	1701.718522	0	1773.18593	1773.18593	-99.79757933	1750.064366	-106.0408479	0	0	0	0	0	0	0	0	0	0	0	0
3	3.539957928192	138.7461958	1966.423956	1.895	362.6780484	1701.718522	0	0	0	183.5549063	205.6128919	1.895	362.6780484	1701.718522	0	1761.381113	1761.381113	-99.73956051	1738.413478	-105.9269026	0	0	0	0	0	0	0	0	0	0	0	0
1	3.621182739839	139.8181396	1965.28741	1.895	362.6780484	1701.718522	0	0	0	199.2768462	214.6632453	1.895	362.6780484	1701.718522	0	1751.633611	1751.633611	-99.6913592	1728.793079	-105.8322553	0	0	0	0	0	0	0	0	0	0	0	0
5	3.628797324758	139.8181396	1965.28741	1.895	362.6780484	1701.718522	0	0	0	171.6024824	194.5134543	1.895	362.6780484	1701.718522	0	1771.059188	1771.059188	-99.78715531	1747.965356	-106.0203742	0	0	0	0	0	0	0	0	0	0	0	0
3	3.639957928192	139.8181396	1965.28741	1.895	362.6780484	1701.718522	0	0	0	184.7260846	206.6258029	1.895	362.6780484	1701.718522	0	1759.234883	1759.234883	-99.72897036	1736.295234	-105.9061066	0	0	0	0	0	0	0	0	0	0	0	0
1	3.721182739839	140.8899998	1964.150953	1.895	362.6780484	1701.718522	0	0	0	200.4896041	215.6407903	1.895	362.6780484	1701.718522	0	1749.525622	1749.525622	-99.68089995	1726.712578	-105.8117197	0	0	0	0	0	0	0	0	0	0	0	0
5	3.728797324758	140.8899998	1964.150953	1.895	362.6780484	1701.718522	0	0	0	172.6298155	195.4970164	1.895	362.6780484	1701.718522	0	1768.938711	1768.938711	-99.77674952	1745.872529	-105.9999369	0	0	0	0	0	0	0	0	0	0	0	0
3	3.739957928192	140.8899998	1964.150953	1.895	362.6780484	1701.718522	0	0	0	185.901275	207.6421838	1.895	362.6780484	1701.718522	0	1757.085391	1757.085391	-99.71835116	1734.173771	-105.8852544	0	0	0	0	0	0	0	0	0	0	0	0
1	3.821182739839	141.9658336	1963.010283	1.895	362.6780484	1701.718522	0	0	0	201.7031622	216.6189803	1.895	362.6780484	1701.718522	0	1747.412696	1747.412696	-99.67040354	1724.627204	-105.7911119	0	0	0	0	0	0	0	0	0	0	0	0
5	3.828797324758	141.9658336	1963.010283	1.895	362.6780484	1701.718522	0	0	0	173.6645428	196.4876575	1.895	362.6780484	1701.718522	0	1766.807005	1766.807005	-99.76627605	1743.76862	-105.9793675	0	0	0	0	0	0	0	0	0	0	0	0
3	3.839957928192	141.9658336	1963.010283	1.895	362.6780484	1701.718522	0	0	0	187.0787326	208.6605255	1.895	362.6780484	1701.718522	0	1754.929698	1754.929698	-99.70768827	1732.046187	-105.8643171	0	0	0	0	0	0	0	0	0	0	0	0
