31	19.103613631683	37.80405829	-122.4720627	1968.728966	132.0367638	157.0367638	179.4410342	1.895	62.09925578	202.6302558	221.6020476	1.895	62.09925578	-70.68422171	61.28950882	-69.63785914	62.09925578	61.28950882	0	0	0	0	0	0
21	19.1018298476	37.80405829	-122.4720627	1968.728966	132.0367638	157.0367638	179.4410342	1.895	139.3869934	266.3496385	265.9247284	1.895	139.3869934	-77.70693881	137.5694484	-87.55342952	139.3869934	137.5694484	0	0	0	0	0	0
35	19.102285812621	37.80405829	-122.4720627	1968.728966	132.0367638	157.0367638	179.4410342	1.895	31.56448599	181.4837267	199.4075758	1.895	31.56448599	-64.80646823	31.15289899	-63.18096688	31.56448599	31.15289899	0	0	0	0	0	0
15	19.106986507459	37.80405829	-122.4720627	1968.728966	132.0367638	157.0367638	179.4410342	1.895	187.4884305	309.8135759	288.1201823	1.895	187.4884305	-80.28198327	185.0436639	-78.36211111	187.4884305	185.0436639	155.0008943	182.8728856	1.895	162.7950499	176.5466094	1.895
27	19.1114122489	37.80405829	-122.4720627	1968.728966	132.0367638	157.0367638	179.4410342	1.895	93.06404479	227.5277512	240.202347	1.895	93.06404479	-74.19813228	91.8505306	-70.30427582	93.06404479	91.8505306	156.9874015	179.9389558	1.895	165.1269989	173.108397	1.895
29	19.118052193243	37.80405829	-122.4720627	1968.728966	132.0367638	157.0367638	179.4410342	1.895	78.41445981	217.7876013	229.0209016	1.895	78.41445981	-72.7104169	77.39196977	-72.81056121	78.41445981	77.39196977	152.6292593	185.9711997	1.895	160.0973147	180.4632423	1.895
7	19.119802985189	37.80405829	-122.4720627	1968.728966	132.0367638	157.0367638	179.4410342	1.895	249.238668	356.5197074	328.8614775	1.895	249.238668	-82.75480224	245.9887055	-77.79650557	249.238668	245.9887055	157.6511653	178.8456616	1.895	161.1782566	181.0218054	1.895
1	19.121182739839	37.80405829	-122.4720627	1968.728966	132.0367638	157.0367638	179.4410342	1.895	291.7533585	377.3764312	370.6750614	1.895	291.7533585	-84.12281108	287.9490231	-78.87517673	291.7533585	287.9490231	156.3665355	180.3035498	1.895	154.5636946	189.4432519	1.895
19	19.120237885194	37.80405829	-122.4720627	1968.728966	132.0367638	157.0367638	179.4410342	1.895	156.4028666	282.8531251	272.3501291	1.895	156.4028666	-78.70738798	154.3634421	-83.22109763	156.4028666	154.3634421	157.2484283	179.3506106	1.895	153.2311115	191.0644993	1.895
5	19.128797324758	37.80405829	-122.4720627	1968.728966	132.0367638	157.0367638	179.4410342	1.895	254.825388	357.7227217	336.479643	1.895	254.825388	-82.94734768	251.5025771	-77.90850405	254.825388	251.5025771	157.0482544	179.4799255	1.895	155.7775778	188.1266547	1.895
9	19.131111553067	37.80405829	-122.4720627	1968.728966	132.0367638	157.0367638	179.4410342	1.895	226.6520787	341.3234442	311.3864177	1.895	226.6520787	-81.92968793	223.6966354	-77.51006286	226.6520787	223.6966354	156.9100714	179.7719685	1.895	157.0292048	186.5757181	1.895
37	19.130545172829	37.80405829	-122.4720627	1968.728966	132.0367638	157.0367638	179.4410342	1.895	14.41311548	169.0636945	187.3840082	1.895	14.41311548	-57.99765113	14.2251748	-57.54589075	14.41311548	14.2251748	156.9856289	179.5105618	1.895	156.4337515	185.3883891	1.895
23	19.132710979809	37.80405829	-122.4720627	1968.728966	132.0367638	157.0367638	179.4410342	1.895	125.209704	256.416055	255.606817	1.895	125.209704	-76.77525358	123.5770246	-79.78866634	125.209704	123.5770246	156.9068498	179.7045152	1.895	154.7149358	189.2779552	1.895
