OMNeT++ Discrete Event Simulation  (C) 1992-2016 Andras Varga, OpenSim Ltd.
Version: 5.0, build: 160414-aa4629c, edition: Academic Public License -- NOT FOR COMMERCIAL USE
See the license for distribution terms and warranty disclaimer
Setting up Cmdenv...
Loading NED files from ..:  3
Loading NED files from ../../veins/examples/veins:  1
Loading NED files from ../../veins/src/veins:  30
Loading NED files from /home/liborio/VehicularNetworking/workspace/locvanet/simulations:  0

Preparing for running configuration General, run #0...
Scenario: $repetition=0
Assigned runID=General-0-20170130-13:35:03-18561
Setting up network `com.liborio.locvanet.LocScenario'...
Initializing...

Running simulation...
** Event #0   t=0   Elapsed: 0.000s (0m 00s)  0% completed
     Speed:     ev/sec=0   simsec/sec=0   ev/simsec=0
     Messages:  created: 3   present: 3   in FES: 3
GPS:  - 0 - (-546345,-4.18224e+06,0) - 6.94413e-310, 0 - (-546345,-4.18224e+06,0) - 0, 0

Outage:  - 0 - 1.79769e+308 - 1.79769e+308 - (-546345,-4.18224e+06,0) - (-546345,-4.18224e+06,0)

GPS:  - 1 - (-546345,-4.18224e+06,0) - 6.94413e-310, 0 - (-546345,-4.18224e+06,0) - 0, 0

Outage:  - 1 - 1.79769e+308 - 1.79769e+308 - (-546345,-4.18224e+06,0) - (-546345,-4.18224e+06,0)

GPS:  - 2 - (-546345,-4.18224e+06,0) - 6.94413e-310, 6.56699e-85 - (-546345,-4.18224e+06,0) - 2.42092e-322, 2.37152e-322

Outage:  - 2 - 1.79769e+308 - 1.79769e+308 - (-546345,-4.18224e+06,0) - (-546345,-4.18224e+06,0)

GPS:  - 3 - (-546345,-4.18224e+06,0) - 6.94413e-310, 7.92863e+69 - (-546345,-4.18224e+06,0) - 8.78951e-317, 0

Outage:  - 3 - 1.79769e+308 - 1.79769e+308 - (-546345,-4.18224e+06,0) - (-546345,-4.18224e+06,0)

	8	4.625135477225	(127.99,2132.82,1.895)	(-546345,-4.18224e+06,0)	(-546345,-4.18224e+06,0)	413.36	1.78074e+13	1.78074e+13	2.09237e-320	1.77898e+13	413.36	407.97	-87.1491	-82.8043	1.78074e+13	1.75752e+13	-299.835	-530.264	413.257	407.869	1.78075e+13	1.75753e+13	3	0
	8	4.625135477225	(127.99,2132.82,1.895)	(-546345,-4.18224e+06,0)	(-546345,-4.18224e+06,0)	1595.48	1.78073e+13	1.78073e+13	2.09237e-320	1.77898e+13	1595.48	1574.67	-98.8803	-104.242	1.78073e+13	1.75751e+13	-299.834	-530.264	1595.74	1574.93	1.78073e+13	1.75751e+13	3	0
	8	4.625135477225	(127.99,2132.82,1.895)	(-546345,-4.18224e+06,0)	(-546345,-4.18224e+06,0)	3617.73	1.78071e+13	1.78071e+13	2.09237e-320	1.77898e+13	3617.73	3570.55	-105.991	-118.293	1.78071e+13	1.75749e+13	-299.834	-530.264	3618.08	3570.9	1.78071e+13	1.75749e+13	3	0
	8	4.625135477225	(127.99,2132.82,1.895)	(-546345,-4.18224e+06,0)	(-546345,-4.18224e+06,0)	6365.18	1.7807e+13	1.7807e+13	2.09237e-320	1.77898e+13	6365.18	6282.18	-110.899	-128.065	1.7807e+13	1.75748e+13	-299.834	-530.263	6365.33	6282.33	1.7807e+13	1.75748e+13	3	0
(123.966,2138.33,1.895)	408.917
(127.237,2138.75,1.895)	1589.39
(123.966,2138.32,1.895)	3602.7
(-546345,-4.18224e+06,0)	1.78075e+13
(-546345,-4.18224e+06,0)	1.78073e+13
(-546345,-4.18224e+06,0)	1.78072e+13
(123.966,2138.33,1.895)	408.917
(127.237,2138.75,1.895)	1589.39
(123.966,2138.32,1.895)	3602.7
(123.966,2138.33,1.895)	403.585
(127.237,2138.75,1.895)	1568.67
(123.966,2138.32,1.895)	3555.72
	5	4.628797324758	(182.089,204.345,1.895)	(-546345,-4.18224e+06,0)	(-546345,-4.18224e+06,0)	146.718	1.77914e+13	1.77914e+13	8.81645e-317	3.95253e-322	146.718	144.805	-78.1522	-86.7796	1.77914e+13	1.75594e+13	-299.827	-530.248	146.718	144.805	1.77914e+13	1.75594e+13	1	0
	5	4.628797324758	(182.089,204.345,1.895)	(-546345,-4.18224e+06,0)	(-546345,-4.18224e+06,0)	361.571	1.77916e+13	1.77916e+13	8.81645e-317	3.95253e-322	361.571	356.856	-85.9864	-81.1166	1.77916e+13	1.75596e+13	-299.827	-530.248	361.571	356.856	1.77916e+13	1.75596e+13	1	0
	5	4.628797324758	(182.089,204.345,1.895)	(-546345,-4.18224e+06,0)	(-546345,-4.18224e+06,0)	807.97	1.77913e+13	1.77913e+13	8.81645e-317	3.95253e-322	807.97	797.434	-92.9704	-92.8901	1.77913e+13	1.75593e+13	-299.827	-530.248	807.97	797.434	1.77913e+13	1.75593e+13	1	0
	5	4.628797324758	(182.089,204.345,1.895)	(-546345,-4.18224e+06,0)	(-546345,-4.18224e+06,0)	1266.72	1.77917e+13	1.77917e+13	8.81645e-317	3.95253e-322	1266.72	1250.2	-96.8761	-100.337	1.77917e+13	1.75597e+13	-299.827	-530.248	1266.72	1250.2	1.77917e+13	1.75597e+13	1	0
	9	4.631111553067	(164.215,182.243,1.895)	(-546345,-4.18224e+06,0)	(-546345,-4.18224e+06,0)	272.46	1.77914e+13	1.77914e+13	8.88166e-317	3.95253e-322	272.46	268.908	-83.5286	-78.3311	1.77914e+13	1.75594e+13	-299.827	-530.248	272.46	268.908	1.77914e+13	1.75594e+13	1	0
	9	4.631111553067	(164.215,182.243,1.895)	(-546345,-4.18224e+06,0)	(-546345,-4.18224e+06,0)	807.97	1.77915e+13	1.77915e+13	8.88166e-317	3.95253e-322	807.97	797.434	-92.9704	-92.8901	1.77915e+13	1.75595e+13	-299.827	-530.248	807.97	797.434	1.77915e+13	1.75595e+13	1	0
	9	4.631111553067	(164.215,182.243,1.895)	(-546345,-4.18224e+06,0)	(-546345,-4.18224e+06,0)	2232.32	1.77916e+13	1.77916e+13	8.88166e-317	3.95253e-322	2232.32	2203.21	-101.798	-109.981	1.77916e+13	1.75596e+13	-299.827	-530.248	2232.32	2203.21	1.77916e+13	1.75596e+13	1	0
	9	4.631111553067	(164.215,182.243,1.895)	(-546345,-4.18224e+06,0)	(-546345,-4.18224e+06,0)	4011.55	1.77917e+13	1.77917e+13	8.88166e-317	3.95253e-322	4011.55	3959.24	-106.889	-120.077	1.77917e+13	1.75597e+13	-299.827	-530.248	4011.55	3959.24	1.77917e+13	1.75597e+13	1	0
	0	4.629642230819	(142.966,2054.46,1.895)	(-546345,-4.18224e+06,0)	(-546345,-4.18224e+06,0)	410.979	1.78071e+13	1.78071e+13	0	1.77898e+13	410.979	405.62	-87.0989	-82.728	1.78071e+13	1.75749e+13	-299.834	-530.264	410.979	405.62	1.78071e+13	1.75749e+13	1	0
	0	4.629642230819	(142.966,2054.46,1.895)	(-546345,-4.18224e+06,0)	(-546345,-4.18224e+06,0)	1590.52	1.78073e+13	1.78073e+13	0	1.77898e+13	1590.52	1569.78	-98.8533	-104.189	1.78073e+13	1.75751e+13	-299.834	-530.264	1590.52	1569.78	1.78073e+13	1.75751e+13	1	0
	0	4.629642230819	(142.966,2054.46,1.895)	(-546345,-4.18224e+06,0)	(-546345,-4.18224e+06,0)	3606.29	1.78074e+13	1.78074e+13	0	1.77898e+13	3606.29	3559.26	-105.964	-118.238	1.78074e+13	1.75752e+13	-299.835	-530.264	3606.29	3559.26	1.78074e+13	1.75752e+13	1	0
	0	4.629642230819	(142.966,2054.46,1.895)	(-546345,-4.18224e+06,0)	(-546345,-4.18224e+06,0)	6365.18	1.78076e+13	1.78076e+13	0	1.77898e+13	6365.18	6282.18	-110.899	-128.065	1.78076e+13	1.75754e+13	-299.835	-530.264	6365.18	6282.18	1.78076e+13	1.75754e+13	1	0
	6	4.633742367255	(127.541,2112.49,1.895)	(-546345,-4.18224e+06,0)	(-546345,-4.18224e+06,0)	410.366	1.78073e+13	1.78073e+13	8.83683e-317	1.77898e+13	410.366	405.015	-87.0859	-82.7083	1.78073e+13	1.75751e+13	-299.834	-530.264	409.999	404.653	1.78074e+13	1.75752e+13	3	0
	6	4.633742367255	(127.541,2112.49,1.895)	(-546345,-4.18224e+06,0)	(-546345,-4.18224e+06,0)	413.36	1.78076e+13	1.78076e+13	8.83683e-317	1.77898e+13	413.36	407.97	-87.1491	-82.8043	1.78076e+13	1.75754e+13	-299.835	-530.264	413.36	407.97	1.78076e+13	1.75754e+13	1	0
	6	4.633742367255	(127.541,2112.49,1.895)	(-546345,-4.18224e+06,0)	(-546345,-4.18224e+06,0)	1608.61	1.78071e+13	1.78071e+13	8.83683e-317	1.77898e+13	1608.61	1587.63	-98.9515	-104.381	1.78071e+13	1.75749e+13	-299.834	-530.264	1609.66	1588.67	1.78072e+13	1.7575e+13	3	0
	6	4.633742367255	(127.541,2112.49,1.895)	(-546345,-4.18224e+06,0)	(-546345,-4.18224e+06,0)	3606.29	1.7807e+13	1.7807e+13	8.83683e-317	1.77898e+13	3606.29	3559.26	-105.964	-118.238	1.7807e+13	1.75748e+13	-299.834	-530.263	3604.29	3557.3	1.78071e+13	1.75749e+13	3	0
(123.966,2138.33,1.895)	408.917
(127.237,2138.75,1.895)	1589.39
(123.966,2138.32,1.895)	3602.7
(-546345,-4.18224e+06,0)	1.78075e+13
(-546345,-4.18224e+06,0)	1.78073e+13
(-546345,-4.18224e+06,0)	1.78072e+13
(123.966,2138.33,1.895)	408.917
(127.237,2138.75,1.895)	1589.39
(123.966,2138.32,1.895)	3602.7
(123.966,2138.33,1.895)	403.585
(127.237,2138.75,1.895)	1568.67
(123.966,2138.32,1.895)	3555.72
	3	4.639957928192	(196.548,216.696,1.895)	(-546345,-4.18224e+06,0)	(-546345,-4.18224e+06,0)	282.881	1.77917e+13	1.77917e+13	8.79212e-317	3.95253e-322	282.881	279.192	-83.8546	-78.617	1.77917e+13	1.75597e+13	-299.827	-530.248	282.881	279.192	1.77917e+13	1.75597e+13	1	0
	3	4.639957928192	(196.548,216.696,1.895)	(-546345,-4.18224e+06,0)	(-546345,-4.18224e+06,0)	361.571	1.77915e+13	1.77915e+13	8.79212e-317	3.95253e-322	361.571	356.856	-85.9864	-81.1166	1.77915e+13	1.75595e+13	-299.827	-530.248	361.571	356.856	1.77915e+13	1.75595e+13	1	0
	3	4.639957928192	(196.548,216.696,1.895)	(-546345,-4.18224e+06,0)	(-546345,-4.18224e+06,0)	945.547	1.77914e+13	1.77914e+13	8.79212e-317	3.95253e-322	945.547	933.217	-94.3362	-95.461	1.77914e+13	1.75594e+13	-299.827	-530.248	945.547	933.217	1.77914e+13	1.75594e+13	1	0
	3	4.639957928192	(196.548,216.696,1.895)	(-546345,-4.18224e+06,0)	(-546345,-4.18224e+06,0)	2232.32	1.77913e+13	1.77913e+13	8.79212e-317	3.95253e-322	2232.32	2203.21	-101.798	-109.981	1.77913e+13	1.75593e+13	-299.827	-530.248	2232.32	2203.21	1.77913e+13	1.75593e+13	1	0
	4	4.643255128199	(134.202,2093.36,1.895)	(-546345,-4.18224e+06,0)	(-546345,-4.18224e+06,0)	410.366	1.78074e+13	1.78074e+13	-nan	1.77898e+13	410.366	405.015	-87.0859	-82.7083	1.78074e+13	1.75752e+13	-299.835	-530.264	410.366	405.015	1.78074e+13	1.75752e+13	1	0
	4	4.643255128199	(134.202,2093.36,1.895)	(-546345,-4.18224e+06,0)	(-546345,-4.18224e+06,0)	412.084	1.78071e+13	1.78071e+13	-nan	1.77898e+13	412.084	406.711	-87.1222	-82.7635	1.78071e+13	1.75749e+13	-299.834	-530.264	412.873	407.489	1.78073e+13	1.75751e+13	3	0
	4	4.643255128199	(134.202,2093.36,1.895)	(-546345,-4.18224e+06,0)	(-546345,-4.18224e+06,0)	1590.52	1.7807e+13	1.7807e+13	-nan	1.77898e+13	1590.52	1569.78	-98.8533	-104.189	1.7807e+13	1.75748e+13	-299.834	-530.263	1589.8	1569.07	1.78072e+13	1.7575e+13	3	0
(123.966,2138.33,1.895)	408.917
(127.237,2138.75,1.895)	1589.39
(123.966,2138.32,1.895)	3602.7
(-546345,-4.18224e+06,0)	1.78075e+13
(-546345,-4.18224e+06,0)	1.78073e+13
(-546345,-4.18224e+06,0)	1.78072e+13
(123.966,2138.33,1.895)	408.917
(127.237,2138.75,1.895)	1589.39
(123.966,2138.32,1.895)	3602.7
(123.966,2138.33,1.895)	403.585
(127.237,2138.75,1.895)	1568.67
(123.966,2138.32,1.895)	3555.72
	4	4.643255128199	(134.202,2093.36,1.895)	(-546345,-4.18224e+06,0)	(-546345,-4.18224e+06,0)	1595.48	1.78076e+13	1.78076e+13	-nan	1.77898e+13	1595.48	1574.67	-98.8803	-104.242	1.78076e+13	1.75754e+13	-299.835	-530.264	1595.48	1574.67	1.78076e+13	1.75754e+13	1	0
	2	4.647857757716	(134.95,2073.08,1.895)	(-546345,-4.18224e+06,0)	(-546345,-4.18224e+06,0)	410.979	1.7807e+13	1.7807e+13	8.70302e-317	1.77898e+13	410.979	405.62	-87.0989	-82.728	1.7807e+13	1.75748e+13	-299.834	-530.263	409.681	404.339	1.78073e+13	1.75751e+13	3	0
(123.966,2138.33,1.895)	408.917
(127.237,2138.75,1.895)	1589.39
(123.966,2138.32,1.895)	3602.7
(-546345,-4.18224e+06,0)	1.78075e+13
(-546345,-4.18224e+06,0)	1.78073e+13
(-546345,-4.18224e+06,0)	1.78072e+13
(123.966,2138.33,1.895)	408.917
(127.237,2138.75,1.895)	1589.39
(123.966,2138.32,1.895)	3602.7
(123.966,2138.33,1.895)	403.585
(127.237,2138.75,1.895)	1568.67
(123.966,2138.32,1.895)	3555.72
	2	4.647857757716	(134.95,2073.08,1.895)	(-546345,-4.18224e+06,0)	(-546345,-4.18224e+06,0)	412.084	1.78073e+13	1.78073e+13	8.70302e-317	1.77898e+13	412.084	406.711	-87.1222	-82.7635	1.78073e+13	1.75751e+13	-299.834	-530.264	412.084	406.711	1.78073e+13	1.75751e+13	1	0
	2	4.647857757716	(134.95,2073.08,1.895)	(-546345,-4.18224e+06,0)	(-546345,-4.18224e+06,0)	1608.61	1.78074e+13	1.78074e+13	8.70302e-317	1.77898e+13	1608.61	1587.63	-98.9515	-104.381	1.78074e+13	1.75752e+13	-299.835	-530.264	1608.61	1587.63	1.78074e+13	1.75752e+13	1	0
	2	4.647857757716	(134.95,2073.08,1.895)	(-546345,-4.18224e+06,0)	(-546345,-4.18224e+06,0)	3617.73	1.78076e+13	1.78076e+13	8.70302e-317	1.77898e+13	3617.73	3570.55	-105.991	-118.293	1.78076e+13	1.75754e+13	-299.835	-530.264	3617.73	3570.55	1.78076e+13	1.75754e+13	1	0
	7	4.719802985189	(176.952,195.063,1.895)	(-546345,-4.18224e+06,0)	(-546345,-4.18224e+06,0)	143.753	1.77915e+13	1.77915e+13	8.84796e-317	3.95253e-322	143.753	141.878	-77.9748	-87.6655	1.77915e+13	1.75595e+13	-299.827	-530.248	143.753	141.878	1.77915e+13	1.75595e+13	1	0
	7	4.719802985189	(176.952,195.063,1.895)	(-546345,-4.18224e+06,0)	(-546345,-4.18224e+06,0)	277.935	1.77913e+13	1.77913e+13	8.84796e-317	3.95253e-322	277.935	274.31	-83.7013	-78.4786	1.77913e+13	1.75593e+13	-299.827	-530.248	277.935	274.31	1.77913e+13	1.75593e+13	1	0
	7	4.719802985189	(176.952,195.063,1.895)	(-546345,-4.18224e+06,0)	(-546345,-4.18224e+06,0)	943.684	1.77916e+13	1.77916e+13	8.84796e-317	3.95253e-322	943.684	931.379	-94.319	-95.4285	1.77916e+13	1.75597e+13	-299.827	-530.248	943.684	931.379	1.77916e+13	1.75597e+13	1	0
	7	4.719802985189	(176.952,195.063,1.895)	(-546345,-4.18224e+06,0)	(-546345,-4.18224e+06,0)	2197	1.77917e+13	1.77917e+13	8.84796e-317	3.95253e-322	2197	2168.35	-101.659	-109.707	1.77917e+13	1.75597e+13	-299.827	-530.248	2197	2168.35	1.77917e+13	1.75597e+13	1	0
	1	4.721182739839	(212.771,225.295,1.895)	(-546345,-4.18224e+06,0)	(-546345,-4.18224e+06,0)	283.71	1.77916e+13	1.77916e+13	0	3.95253e-322	283.71	280.011	-83.88	-78.6406	1.77916e+13	1.75596e+13	-299.827	-530.248	283.71	280.011	1.77916e+13	1.75596e+13	1	0
	1	4.721182739839	(212.771,225.295,1.895)	(-546345,-4.18224e+06,0)	(-546345,-4.18224e+06,0)	1274.65	1.77915e+13	1.77915e+13	0	3.95253e-322	1274.65	1258.03	-96.9303	-100.442	1.77915e+13	1.75595e+13	-299.827	-530.248	1274.65	1258.03	1.77915e+13	1.75595e+13	1	0
	1	4.721182739839	(212.771,225.295,1.895)	(-546345,-4.18224e+06,0)	(-546345,-4.18224e+06,0)	2197	1.77914e+13	1.77914e+13	0	3.95253e-322	2197	2168.35	-101.659	-109.707	1.77914e+13	1.75594e+13	-299.827	-530.248	2197	2168.35	1.77914e+13	1.75594e+13	1	0
	1	4.721182739839	(212.771,225.295,1.895)	(-546345,-4.18224e+06,0)	(-546345,-4.18224e+06,0)	4032.08	1.77913e+13	1.77913e+13	0	3.95253e-322	4032.08	3979.5	-106.933	-120.166	1.77913e+13	1.75593e+13	-299.827	-530.248	4032.08	3979.5	1.77913e+13	1.75593e+13	1	0
	8	4.725135477225	(128.258,2130.84,1.895)	(-546345,-4.18224e+06,0)	(-546345,-4.18224e+06,0)	413.296	1.78074e+13	1.78074e+13	2.09237e-320	1.77898e+13	413.296	407.906	-87.1477	-82.8022	1.78074e+13	1.75752e+13	-299.835	-530.264	413.236	407.847	1.78075e+13	1.75753e+13	3	0
	8	4.725135477225	(128.258,2130.84,1.895)	(-546345,-4.18224e+06,0)	(-546345,-4.18224e+06,0)	1595.24	1.78073e+13	1.78073e+13	2.09237e-320	1.77898e+13	1595.24	1574.44	-98.879	-104.24	1.78073e+13	1.75751e+13	-299.834	-530.264	1595.66	1574.86	1.78073e+13	1.75751e+13	3	0
	8	4.725135477225	(128.258,2130.84,1.895)	(-546345,-4.18224e+06,0)	(-546345,-4.18224e+06,0)	3616.32	1.78071e+13	1.78071e+13	2.09237e-320	1.77898e+13	3616.32	3569.17	-105.988	-118.286	1.78071e+13	1.75749e+13	-299.834	-530.264	3617.61	3570.44	1.78071e+13	1.75749e+13	3	0
	8	4.725135477225	(128.258,2130.84,1.895)	(-546345,-4.18224e+06,0)	(-546345,-4.18224e+06,0)	6364.81	1.78069e+13	1.78069e+13	2.09237e-320	1.77898e+13	6364.81	6281.82	-110.898	-128.064	1.78069e+13	1.75747e+13	-299.834	-530.263	6365.21	6282.21	1.7807e+13	1.75748e+13	3	0
(123.966,2138.33,1.895)	408.917
(127.237,2138.75,1.895)	1589.39
(123.966,2138.32,1.895)	3602.7
(-546345,-4.18224e+06,0)	1.78075e+13
(-546345,-4.18224e+06,0)	1.78073e+13
(-546345,-4.18224e+06,0)	1.78072e+13
(123.966,2138.33,1.895)	408.917
(127.237,2138.75,1.895)	1589.39
(123.966,2138.32,1.895)	3602.7
(123.966,2138.33,1.895)	403.585
(127.237,2138.75,1.895)	1568.67
(123.966,2138.32,1.895)	3555.72
	5	4.728797324758	(183.193,205.3,1.895)	(-546345,-4.18224e+06,0)	(-546345,-4.18224e+06,0)	143.753	1.77914e+13	1.77914e+13	8.81645e-317	3.95253e-322	143.753	141.878	-77.9748	-87.6655	1.77914e+13	1.75594e+13	-299.827	-530.248	143.753	141.878	1.77914e+13	1.75594e+13	1	0
	5	4.728797324758	(183.193,205.3,1.895)	(-546345,-4.18224e+06,0)	(-546345,-4.18224e+06,0)	364.958	1.77916e+13	1.77916e+13	8.81645e-317	3.95253e-322	364.958	360.199	-86.0673	-81.2282	1.77916e+13	1.75596e+13	-299.827	-530.248	364.958	360.199	1.77916e+13	1.75596e+13	1	0
	5	4.728797324758	(183.193,205.3,1.895)	(-546345,-4.18224e+06,0)	(-546345,-4.18224e+06,0)	810.301	1.77913e+13	1.77913e+13	8.81645e-317	3.95253e-322	810.301	799.735	-92.9954	-92.9368	1.77913e+13	1.75593e+13	-299.827	-530.248	810.301	799.735	1.77913e+13	1.75593e+13	1	0
	5	4.728797324758	(183.193,205.3,1.895)	(-546345,-4.18224e+06,0)	(-546345,-4.18224e+06,0)	1274.65	1.77917e+13	1.77917e+13	8.81645e-317	3.95253e-322	1274.65	1258.03	-96.9303	-100.442	1.77917e+13	1.75597e+13	-299.827	-530.248	1274.65	1258.03	1.77917e+13	1.75597e+13	1	0
	9	4.731111553067	(165.176,183.262,1.895)	(-546345,-4.18224e+06,0)	(-546345,-4.18224e+06,0)	277.935	1.77914e+13	1.77914e+13	8.88166e-317	3.95253e-322	277.935	274.31	-83.7013	-78.4786	1.77914e+13	1.75594e+13	-299.827	-530.248	277.935	274.31	1.77914e+13	1.75594e+13	1	0
	9	4.731111553067	(165.176,183.262,1.895)	(-546345,-4.18224e+06,0)	(-546345,-4.18224e+06,0)	810.301	1.77915e+13	1.77915e+13	8.88166e-317	3.95253e-322	810.301	799.735	-92.9954	-92.9368	1.77915e+13	1.75595e+13	-299.827	-530.248	810.301	799.735	1.77915e+13	1.75595e+13	1	0
	9	4.731111553067	(165.176,183.262,1.895)	(-546345,-4.18224e+06,0)	(-546345,-4.18224e+06,0)	2245.05	1.77916e+13	1.77916e+13	8.88166e-317	3.95253e-322	2245.05	2215.78	-101.847	-110.078	1.77916e+13	1.75596e+13	-299.827	-530.248	2245.05	2215.78	1.77916e+13	1.75596e+13	1	0
	9	4.731111553067	(165.176,183.262,1.895)	(-546345,-4.18224e+06,0)	(-546345,-4.18224e+06,0)	4032.08	1.77917e+13	1.77917e+13	8.88166e-317	3.95253e-322	4032.08	3979.5	-106.933	-120.166	1.77917e+13	1.75597e+13	-299.827	-530.248	4032.08	3979.5	1.77917e+13	1.75597e+13	1	0
	0	4.729642230819	(143.487,2052.52,1.895)	(-546345,-4.18224e+06,0)	(-546345,-4.18224e+06,0)	411.383	1.78071e+13	1.78071e+13	0	1.77898e+13	411.383	406.019	-87.1074	-82.741	1.78071e+13	1.75749e+13	-299.834	-530.264	411.383	406.019	1.78071e+13	1.75749e+13	1	0
	0	4.729642230819	(143.487,2052.52,1.895)	(-546345,-4.18224e+06,0)	(-546345,-4.18224e+06,0)	1590.71	1.78073e+13	1.78073e+13	0	1.77898e+13	1590.71	1569.97	-98.8543	-104.191	1.78073e+13	1.75751e+13	-299.834	-530.264	1590.71	1569.97	1.78073e+13	1.75751e+13	1	0
	0	4.729642230819	(143.487,2052.52,1.895)	(-546345,-4.18224e+06,0)	(-546345,-4.18224e+06,0)	3607.1	1.78074e+13	1.78074e+13	0	1.77898e+13	3607.1	3560.06	-105.966	-118.242	1.78074e+13	1.75752e+13	-299.835	-530.264	3607.1	3560.06	1.78074e+13	1.75752e+13	1	0
	0	4.729642230819	(143.487,2052.52,1.895)	(-546345,-4.18224e+06,0)	(-546345,-4.18224e+06,0)	6364.81	1.78076e+13	1.78076e+13	0	1.77898e+13	6364.81	6281.82	-110.898	-128.064	1.78076e+13	1.75754e+13	-299.835	-530.264	6364.81	6281.82	1.78076e+13	1.75754e+13	1	0
	6	4.733742367255	(127.848,2110.51,1.895)	(-546345,-4.18224e+06,0)	(-546345,-4.18224e+06,0)	410.5	1.78073e+13	1.78073e+13	8.83683e-317	1.77898e+13	410.5	405.147	-87.0888	-82.7126	1.78073e+13	1.75751e+13	-299.834	-530.264	410.044	404.697	1.78074e+13	1.75752e+13	3	0
	6	4.733742367255	(127.848,2110.51,1.895)	(-546345,-4.18224e+06,0)	(-546345,-4.18224e+06,0)	413.296	1.78076e+13	1.78076e+13	8.83683e-317	1.77898e+13	413.296	407.906	-87.1477	-82.8022	1.78076e+13	1.75754e+13	-299.835	-530.264	413.296	407.906	1.78076e+13	1.75754e+13	1	0
	6	4.733742367255	(127.848,2110.51,1.895)	(-546345,-4.18224e+06,0)	(-546345,-4.18224e+06,0)	1608.22	1.78071e+13	1.78071e+13	8.83683e-317	1.77898e+13	1608.22	1587.25	-98.9494	-104.377	1.78071e+13	1.75749e+13	-299.834	-530.264	1609.54	1588.55	1.78072e+13	1.7575e+13	3	0
	6	4.733742367255	(127.848,2110.51,1.895)	(-546345,-4.18224e+06,0)	(-546345,-4.18224e+06,0)	3607.1	1.78069e+13	1.78069e+13	8.83683e-317	1.77898e+13	3607.1	3560.06	-105.966	-118.242	1.78069e+13	1.75747e+13	-299.834	-530.263	3604.56	3557.56	1.78071e+13	1.75749e+13	3	0
(123.966,2138.33,1.895)	408.917
(127.237,2138.75,1.895)	1589.39
(123.966,2138.32,1.895)	3602.7
(-546345,-4.18224e+06,0)	1.78075e+13
(-546345,-4.18224e+06,0)	1.78073e+13
(-546345,-4.18224e+06,0)	1.78072e+13
(123.966,2138.33,1.895)	408.917
(127.237,2138.75,1.895)	1589.39
(123.966,2138.32,1.895)	3602.7
(123.966,2138.33,1.895)	403.585
(127.237,2138.75,1.895)	1568.67
(123.966,2138.32,1.895)	3555.72
	3	4.739957928192	(197.753,217.668,1.895)	(-546345,-4.18224e+06,0)	(-546345,-4.18224e+06,0)	283.71	1.77917e+13	1.77917e+13	8.79212e-317	3.95253e-322	283.71	280.011	-83.88	-78.6406	1.77917e+13	1.75597e+13	-299.827	-530.248	283.71	280.011	1.77917e+13	1.75597e+13	1	0
	3	4.739957928192	(197.753,217.668,1.895)	(-546345,-4.18224e+06,0)	(-546345,-4.18224e+06,0)	364.958	1.77915e+13	1.77915e+13	8.79212e-317	3.95253e-322	364.958	360.199	-86.0673	-81.2282	1.77915e+13	1.75595e+13	-299.827	-530.248	364.958	360.199	1.77915e+13	1.75595e+13	1	0
	3	4.739957928192	(197.753,217.668,1.895)	(-546345,-4.18224e+06,0)	(-546345,-4.18224e+06,0)	943.684	1.77914e+13	1.77914e+13	8.79212e-317	3.95253e-322	943.684	931.379	-94.319	-95.4285	1.77914e+13	1.75594e+13	-299.827	-530.248	943.684	931.379	1.77914e+13	1.75594e+13	1	0
	3	4.739957928192	(197.753,217.668,1.895)	(-546345,-4.18224e+06,0)	(-546345,-4.18224e+06,0)	2245.05	1.77913e+13	1.77913e+13	8.79212e-317	3.95253e-322	2245.05	2215.78	-101.847	-110.078	1.77913e+13	1.75593e+13	-299.827	-530.248	2245.05	2215.78	1.77913e+13	1.75593e+13	1	0
	4	4.743255128199	(134.571,2091.4,1.895)	(-546345,-4.18224e+06,0)	(-546345,-4.18224e+06,0)	410.5	1.78074e+13	1.78074e+13	-nan	1.77898e+13	410.5	405.147	-87.0888	-82.7126	1.78074e+13	1.75752e+13	-299.835	-530.264	410.5	405.147	1.78074e+13	1.75752e+13	1	0
	4	4.743255128199	(134.571,2091.4,1.895)	(-546345,-4.18224e+06,0)	(-546345,-4.18224e+06,0)	411.616	1.78071e+13	1.78071e+13	-nan	1.77898e+13	411.616	406.249	-87.1123	-82.7485	1.78071e+13	1.75749e+13	-299.834	-530.264	412.717	407.335	1.78073e+13	1.75751e+13	3	0
	4	4.743255128199	(134.571,2091.4,1.895)	(-546345,-4.18224e+06,0)	(-546345,-4.18224e+06,0)	1590.71	1.78069e+13	1.78069e+13	-nan	1.77898e+13	1590.71	1569.97	-98.8543	-104.191	1.78069e+13	1.75747e+13	-299.834	-530.263	1589.86	1569.13	1.78072e+13	1.7575e+13	3	0
(123.966,2138.33,1.895)	408.917
(127.237,2138.75,1.895)	1589.39
(123.966,2138.32,1.895)	3602.7
(-546345,-4.18224e+06,0)	1.78075e+13
(-546345,-4.18224e+06,0)	1.78073e+13
(-546345,-4.18224e+06,0)	1.78072e+13
(123.966,2138.33,1.895)	408.917
(127.237,2138.75,1.895)	1589.39
(123.966,2138.32,1.895)	3602.7
(123.966,2138.33,1.895)	403.585
(127.237,2138.75,1.895)	1568.67
(123.966,2138.32,1.895)	3555.72
