0	4.129642230819	37.78636515	-122.4725323	5.45243353	101.7714498	126.7714498	2142.717566	1.895	79.77780316	140.435662	2064.118666	1.895	79.77780316	-72.86013526	78.73753572	-72.158515	79.77780316	78.73753572	0	0	0	0	0	0
6	4.133742367255	37.78636515	-122.4725323	5.45243353	101.7714498	126.7714498	2142.717566	1.895	20.31995363	126.0727441	2122.409629	1.895	20.31995363	-60.98094806	20.05499038	-61.67011107	20.31995363	20.05499038	0	0	0	0	0	0
4	4.143255128199	37.78636515	-122.4725323	5.45243353	101.7714498	126.7714498	2142.717566	1.895	39.93793805	132.3836407	2103.175915	1.895	39.93793805	-66.85020658	39.41716491	-64.67669808	39.93793805	39.41716491	0	0	0	0	0	0
2	4.147857757716	37.78636515	-122.4725323	5.45243353	101.7714498	126.7714498	2142.717566	1.895	60.14181312	132.887816	2082.887576	1.895	60.14181312	-70.40602414	59.35759035	-68.29198832	60.14181312	59.35759035	270.7996855	2177.700877	1.895	272.5951807	2176.799048	1.895
0	4.229642230819	37.78638296	-122.4725295	7.43026361	102.0034385	127.0034385	2140.739736	1.895	79.78113729	140.8897997	2062.176394	1.895	79.78113729	-72.86049826	78.74082637	-72.1570729	79.77947023	78.73918105	303.9531548	2183.868799	1.895	305.3669548	2182.915647	1.895
6	4.233742367255	37.78638296	-122.4725295	7.43026361	102.0034385	127.0034385	2140.739736	1.895	20.32721598	126.3414896	2120.423301	1.895	20.32721598	-60.98405183	20.06215803	-61.66051772	20.32358481	20.05857421	201.8038978	2159.371371	1.895	203.2013344	2158.375137	1.895
4	4.243255128199	37.78638296	-122.4725295	7.43026361	102.0034385	127.0034385	2140.739736	1.895	39.9456088	132.7480875	2101.20936	1.895	39.9456088	-66.85187469	39.42473564	-64.67724758	39.94177343	39.42095028	323.2515352	2191.015593	1.895	324.3003348	2189.933177	1.895
2	4.247857757716	37.78638296	-122.4725295	7.43026361	102.0034385	127.0034385	2140.739736	1.895	60.14916813	133.2762451	2080.91855	1.895	60.14916813	-70.40708631	59.36484945	-68.29626449	60.14549063	59.3612199	357.053553	2196.546175	1.895	358.8167525	2195.637774	1.895
0	4.329642230819	37.78640079	-122.4725268	9.409694317	102.2356148	127.2356148	2138.760306	1.895	79.78588527	141.4075756	2060.243155	1.895	79.78588527	-72.86101516	78.74551244	-72.1550205	79.78160857	78.74129151	171.5977734	2148.326735	1.895	173.0851305	2147.390193	1.895
6	4.333742367255	37.78640079	-122.4725268	9.409694317	102.2356148	127.2356148	2138.760306	1.895	20.32771984	126.6210187	2118.441879	1.895	20.32771984	-60.98426713	20.06265532	-61.65984642	20.32496315	20.05993458	313.5735703	2184.98148	1.895	314.9377172	2183.974673	1.895
4	4.343255128199	37.78640079	-122.4725268	9.409694317	102.2356148	127.2356148	2138.760306	1.895	39.95114792	133.112359	2099.243751	1.895	39.95114792	-66.85307905	39.43020253	-64.67766096	39.94489826	39.42403436	204.451657	2157.626302	1.895	205.5743227	2156.560749	1.895
