15	9.106986507459	37.80407835	-122.472035	1970.968726	134.4597544	159.4597544	177.2012743	1.895	31.25939572	181.4718864	199.3962256	1.895	31.25939572	-64.72210537	30.85178696	-63.04456609	31.25939572	30.85178696	0	0	0	0	0	0
7	9.119802985189	37.80407835	-122.472035	1970.968726	134.4597544	159.4597544	177.2012743	1.895	93.5940439	230.4320982	238.2157928	1.895	93.5940439	-74.24745804	92.37361876	-70.33814559	93.5940439	92.37361876	0	0	0	0	0	0
1	9.121182739839	37.80407835	-122.472035	1970.968726	134.4597544	159.4597544	177.2012743	1.895	140.274415	269.5904	264.0813779	1.895	140.274415	-77.76206313	138.4452984	-87.7542321	140.274415	138.4452984	0	0	0	0	0	0
5	9.128797324758	37.80407835	-122.472035	1970.968726	134.4597544	159.4597544	177.2012743	1.895	101.9258103	235.0639512	245.5597136	1.895	101.9258103	-74.98817725	100.5967425	-71.51151751	101.9258103	100.5967425	158.6189005	178.7896186	1.895	163.4896946	175.9092231	1.895
9	9.131111553067	37.80407835	-122.472035	1970.968726	134.4597544	159.4597544	177.2012743	1.895	72.66442938	213.4688795	225.8133479	1.895	72.66442938	-72.04893115	71.7169172	-76.73662739	72.66442938	71.7169172	156.6316922	182.4022769	1.895	163.3569531	177.3103566	1.895
11	9.138561273145	37.80407835	-122.472035	1970.968726	134.4597544	159.4597544	177.2012743	1.895	61.87655117	202.5896406	221.5692864	1.895	61.87655117	-70.65301579	61.06970817	-69.4638868	61.87655117	61.06970817	157.5078963	180.2881881	1.895	161.6039082	178.3568007	1.895
3	9.139957928192	37.80407835	-122.472035	1970.968726	134.4597544	159.4597544	177.2012743	1.895	123.5138546	253.2865888	257.5268457	1.895	123.5138546	-76.65680731	121.9032883	-78.92538013	123.5138546	121.9032883	157.0741351	181.18476	1.895	161.2873625	179.4620584	1.895
17	9.144997126679	37.80407835	-122.472035	1970.968726	134.4597544	159.4597544	177.2012743	1.895	15.84900901	167.6881188	190.7469417	1.895	15.84900901	-58.82253605	15.6423449	-58.84662234	15.84900901	15.6423449	152.2639536	186.6815696	1.895	158.1143055	181.7883984	1.895
13	9.147984782106	37.80407835	-122.472035	1970.968726	134.4597544	159.4597544	177.2012743	1.895	42.57961598	187.6259793	209.1338199	1.895	42.57961598	-67.40652861	42.02439653	-66.31442602	42.57961598	42.02439653	158.4668029	178.6220822	1.895	162.928405	175.9043686	1.895
15	9.206986507459	37.80406808	-122.472023	1969.835746	135.5283345	160.5283345	178.3342538	1.895	31.26271985	182.6254774	200.4492697	1.895	31.26271985	-64.72302898	30.85506774	-63.04555662	31.26105778	30.85342735	161.8564904	173.8096391	1.895	166.2173542	171.2328786	1.895
7	9.219802985189	37.80406808	-122.472023	1969.835746	135.5283345	160.5283345	178.3342538	1.895	93.59906629	231.7038245	239.1194069	1.895	93.59906629	-74.24792413	92.37857566	-70.3384935	93.59655509	92.37609721	163.7673626	171.6695856	1.895	168.081618	169.1440096	1.895
1	9.221182739839	37.80406808	-122.472023	1969.835746	135.5283345	160.5283345	178.3342538	1.895	140.2925849	270.9132633	264.9204933	1.895	140.2925849	-77.76318815	138.4632314	-87.75738431	140.2835	138.4542649	172.2205531	161.2755801	1.895	176.4142707	158.8969107	1.895
5	9.228797324758	37.80406808	-122.472023	1969.835746	135.5283345	160.5283345	178.3342538	1.895	101.8865299	236.3054142	246.4422502	1.895	101.8865299	-74.98482923	100.5579744	-71.50351736	101.9061701	100.5773585	168.5197866	167.1217629	1.895	172.7886481	164.624163	1.895
9	9.231111553067	37.80406808	-122.472023	1969.835746	135.5283345	160.5283345	178.3342538	1.895	72.60965713	214.6759485	226.709849	1.895	72.60965713	-72.04238152	71.66285916	-76.77108869	72.63704326	71.68988818	170.5398258	164.5233299	1.895	174.7626694	162.0813444	1.895
11	9.238561273145	37.80406808	-122.472023	1969.835746	135.5283345	160.5283345	178.3342538	1.895	61.86484144	203.8011341	222.546508	1.895	61.86484144	-70.65137189	61.05815114	-69.4548863	61.8706963	61.06392965	168.7874089	167.1178957	1.895	173.0663106	164.592667	1.895
3	9.239957928192	37.80406808	-122.472023	1969.835746	135.5283345	160.5283345	178.3342538	1.895	123.5043232	254.5970262	258.3617433	1.895	123.5043232	-76.656137	121.8938812	-78.92066365	123.5090889	121.8985847	161.8876922	177.8537587	1.895	166.2933733	175.1323205	1.895
17	9.244997126679	37.80406808	-122.472023	1969.835746	135.5283345	160.5283345	178.3342538	1.895	15.82550436	168.7971879	191.8276837	1.895	15.82550436	-58.809645	15.61914675	-58.88809424	15.83725668	15.63074583	162.8291082	176.4989374	1.895	167.1018125	173.96948	1.895
13	9.247984782106	37.80406808	-122.472023	1969.835746	135.5283345	160.5283345	178.3342538	1.895	42.47563081	188.7345239	210.0925612	1.895	42.47563081	-67.38529055	41.92176728	-66.19932338	42.52762339	41.9730819	159.5888796	179.6796244	1.895	164.0320117	176.9649151	1.895
15	9.306986507459	37.80405776	-122.4720108	1968.696603	136.6027279	161.6027279	179.4733969	1.895	31.25550702	183.8064877	201.4711188	1.895	31.25550702	-64.72102477	30.84794897	-63.04342136	31.25920753	30.85160122	162.5371339	175.5292377	1.895	166.8594148	172.9864363	1.895
7	9.319802985189	37.80405776	-122.4720108	1968.696603	136.6027279	161.6027279	179.4733969	1.895	93.59705183	232.9758624	240.0232424	1.895	93.59705183	-74.24773719	92.37658746	-70.33835389	93.59672067	92.37626063	164.5010071	173.3048694	1.895	168.7770181	170.8130668	1.895
1	9.321182739839	37.80405776	-122.4720108	1968.696603	136.6027279	161.6027279	179.4733969	1.895	140.2993499	272.2410009	265.7466843	1.895	140.2993499	-77.76360697	138.4699081	-87.75854791	140.2887833	138.4594793	172.9383076	162.882053	1.895	177.0944222	160.5366017	1.895
5	9.328797324758	37.80405776	-122.4720108	1968.696603	136.6027279	161.6027279	179.4733969	1.895	101.834477	237.5425921	247.3217406	1.895	101.834477	-74.98039055	100.5066003	-71.49294827	101.8822724	100.5537724	169.1979021	168.8155433	1.895	173.4297464	166.3497184	1.895
9	9.331111553067	37.80405776	-122.4720108	1968.696603	136.6027279	161.6027279	179.4733969	1.895	72.55582625	215.8897755	227.6113693	1.895	72.55582625	-72.03593964	71.60973021	-76.80438901	72.60997092	71.66316886	171.2558534	166.1505919	1.895	175.442188	163.7399516	1.895
11	9.338561273145	37.80405776	-122.4720108	1968.696603	136.6027279	161.6027279	179.4733969	1.895	61.84727963	205.0141147	223.5249292	1.895	61.84727963	-70.64890584	61.04081833	-69.44141523	61.86289075	61.05622588	169.4906409	168.7771912	1.895	173.7335293	166.2821644	1.895
3	9.339957928192	37.80405776	-122.4720108	1968.696603	136.6027279	161.6027279	179.4733969	1.895	123.4946578	255.9088854	259.2059447	1.895	123.4946578	-76.65545723	121.8843418	-78.91588239	123.5042785	121.8938371	167.289073	172.923557	1.895	171.5843369	170.336827	1.895
17	9.344997126679	37.80405776	-122.4720108	1968.696603	136.6027279	161.6027279	179.4733969	1.895	15.80032292	169.9230262	192.9055539	1.895	15.80032292	-58.79581306	15.59429366	-58.93238152	15.82494543	15.61859511	163.4795265	178.284559	1.895	167.7122606	175.7912507	1.895
13	9.347984782106	37.80405776	-122.4720108	1968.696603	136.6027279	161.6027279	179.4733969	1.895	42.36138678	189.8413235	211.0497933	1.895	42.36138678	-67.36189719	41.80901294	-66.07724729	42.47221119	41.91839225	160.594577	180.9112853	1.895	165.0047825	178.2197659	1.895
15	9.406986507459	37.80404747	-122.4719987	1967.5603	137.6744424	162.6744424	180.6096997	1.895	31.25902678	184.9920661	202.4969203	1.895	31.25902678	-64.72200285	30.85142283	-63.04445683	31.25916234	30.85155662	163.5455099	176.7367829	1.895	167.8357641	174.2168399	1.895
7	9.419802985189	37.80404747	-122.4719987	1967.5603	137.6744424	162.6744424	180.6096997	1.895	93.59641004	234.2450251	240.9250349	1.895	93.59641004	-74.24767763	92.37595404	-70.33830943	93.59664301	92.37618398	165.5453558	174.446461	1.895	169.7901698	171.9767758	1.895
1	9.421182739839	37.80404747	-122.4719987	1967.5603	137.6744424	162.6744424	180.6096997	1.895	140.3098944	273.567686	266.5722205	1.895	140.3098944	-77.76425976	138.4803151	-87.76035077	140.294061	138.4646882	173.8846984	164.0977307	1.895	178.0118257	161.7724193	1.895
5	9.428797324758	37.80404747	-122.4719987	1967.5603	137.6744424	162.6744424	180.6096997	1.895	101.7970144	238.7878085	248.2069455	1.895	101.7970144	-74.97719462	100.4696262	-71.48536455	101.8609579	100.5327359	170.1322666	170.0766629	1.895	174.3347459	167.6310478	1.895
9	9.431111553067	37.80404747	-122.4719987	1967.5603	137.6744424	162.6744424	180.6096997	1.895	72.50566392	217.102615	228.5121561	1.895	72.50566392	-72.02993247	71.56022197	-76.8348901	72.58389417	71.63743213	172.2142551	167.3619691	1.895	176.3720368	164.9707565	1.895
11	9.438561273145	37.80404747	-122.4719987	1967.5603	137.6744424	162.6744424	180.6096997	1.895	61.82389142	206.2189093	224.4967473	1.895	61.82389142	-70.64562056	61.01773509	-69.42352625	61.85314092	61.04660318	170.4473431	170.0048415	1.895	174.6617342	167.5287405	1.895
3	9.439957928192	37.80404747	-122.4719987	1967.5603	137.6744424	162.6744424	180.6096997	1.895	123.4890614	257.2199226	260.0496171	1.895	123.4890614	-76.6550636	121.8788184	-78.91311467	123.5004743	121.8900824	168.2657253	174.1396075	1.895	172.5310923	171.5735394	1.895
17	9.444997126679	37.80404747	-122.4719987	1967.5603	137.6744424	162.6744424	180.6096997	1.895	15.7800827	171.0494207	193.9839566	1.895	15.7800827	-58.7846793	15.57431737	-58.96757305	15.81372975	15.60752567	164.415502	179.5875128	1.895	168.6178794	177.1159826	1.895
13	9.447984782106	37.80404747	-122.4719987	1967.5603	137.6744424	162.6744424	180.6096997	1.895	42.25625988	190.9517169	212.0101335	1.895	42.25625988	-67.3403149	41.70525685	-65.96902628	42.41822336	41.8651084	161.2007666	182.7869953	1.895	165.5687677	180.1347527	1.895
15	9.506986507459	37.80403715	-122.4719866	1966.421918	138.748118	163.748118	181.7480816	1.895	31.25881299	186.1763696	203.5216187	1.895	31.25881299	-64.72194345	30.85121183	-63.04439359	31.25909247	30.85148767	164.5578677	177.9334841	1.895	168.8159036	175.4373839	1.895
7	9.519802985189	37.80403715	-122.4719866	1966.421918	138.748118	163.748118	181.7480816	1.895	93.59745605	235.5170679	241.8288739	1.895	93.59745605	-74.2477747	92.37698641	-70.3383819	93.59680562	92.37634447	166.6027333	175.5660856	1.895	170.8159634	173.1197055	1.895
1	9.521182739839	37.80403715	-122.4719866	1966.421918	138.748118	163.748118	181.7480816	1.895	140.3192994	274.8948253	267.3980392	1.895	140.3192994	-77.76484195	138.4895975	-87.76194765	140.2991087	138.4696701	174.8785382	165.24995	1.895	178.9754522	162.9469819	1.895
