1	1.119172076066	26.8846	396.308	1.895	20.0333	26.6976	416.34	1.895	20.0333	20.0333	-60.8575	19.7721	-61.88	20.0333	19.7721	0	0	0	0	0	0
1	1.219172076066	26.9033	394.301	1.895	20.183	26.7149	414.484	1.895	20.183	20.183	-60.9222	19.9198	-61.8166	20.183	19.9198	0	0	0	0	0	0
1	1.319172076066	26.922	392.301	1.895	20.3183	26.7323	412.619	1.895	20.3183	20.3183	-60.9803	20.0534	-61.6722	20.3183	20.0534	0	0	0	0	0	0
1	1.419172076066	26.9406	390.302	1.895	20.458	26.7497	410.759	1.895	20.458	20.458	-61.0398	20.1913	-61.466	20.458	20.1913	0	0	0	0	0	0
1	1.519172076066	26.9594	388.295	1.895	20.606	26.767	408.9	1.895	20.606	20.606	-61.1024	20.3373	-61.2188	20.606	20.3373	0	0	0	0	0	0
1	1.619172076066	26.978	386.293	1.895	20.7436	26.7844	407.036	1.895	20.7436	20.7436	-61.1602	20.4731	-60.9907	20.7436	20.4731	0	0	0	0	0	0
1	1.719172076066	26.9968	384.288	1.895	20.8822	26.8019	405.169	1.895	20.8822	20.8822	-61.218	20.6099	-60.7841	20.8822	20.6099	0	0	0	0	0	0
1	1.819172076066	27.0155	382.283	1.895	21.0134	26.8193	403.296	1.895	21.0134	21.0134	-61.2724	20.7394	-60.6236	21.0134	20.7394	0	0	0	0	0	0
1	1.919172076066	27.0341	380.283	1.895	21.1437	26.8368	401.426	1.895	21.1437	21.1437	-61.3261	20.868	-60.5066	21.1437	20.868	0	0	0	0	0	0
1	2.019172076066	27.0529	378.272	1.895	21.28	26.8543	399.552	1.895	21.28	21.28	-61.3819	21.0025	-60.435	21.28	21.0025	0	0	0	0	0	0
2	2.104964017577	27.0717	376.262	1.895	40.2068	23.3976	416.3	1.895	40.2068	40.2068	-66.9085	39.6825	-64.7117	40.2068	39.6825	0	0	0	0	0	0
1	2.119172076066	27.0717	376.262	1.895	21.4079	26.8719	397.669	1.895	21.4079	21.4079	-61.434	21.1288	-60.4179	21.4079	21.1288	0	0	0	0	0	0
2	2.204964017577	27.0903	374.261	1.895	40.2009	23.4163	414.293	1.895	40.2009	40.2009	-66.9072	39.6767	-64.7106	40.2009	39.6767	0	0	0	0	0	0
1	2.219172076066	27.0903	374.261	1.895	21.5279	26.8894	395.788	1.895	21.5279	21.5279	-61.4825	21.2472	-60.4467	21.5279	21.2472	0	0	0	0	0	0
2	2.304964017577	27.1091	372.25	1.895	40.2092	23.435	412.291	1.895	40.2092	40.2092	-66.909	39.6849	-64.7122	40.2092	39.6849	0	0	0	0	0	0
1	2.319172076066	27.1091	372.25	1.895	21.6617	26.9069	393.911	1.895	21.6617	21.6617	-61.5363	21.3792	-60.5297	21.6617	21.3792	0	0	0	0	0	0
2	2.404964017577	27.1278	370.251	1.895	40.2078	23.4537	410.291	1.895	40.2078	40.2078	-66.9087	39.6835	-64.7119	40.2078	39.6835	0	0	0	0	0	0
1	2.419172076066	27.1278	370.251	1.895	21.7692	26.9246	392.019	1.895	21.7692	21.7692	-61.5793	21.4853	-60.634	21.7692	21.4853	0	0	0	0	0	0
2	2.504964017577	27.1464	368.25	1.895	40.2078	23.4724	408.289	1.895	40.2078	40.2078	-66.9087	39.6835	-64.7119	40.2078	39.6835	0	0	0	0	0	0
1	2.519172076066	27.1464	368.25	1.895	21.886	26.9422	390.135	1.895	21.886	21.886	-61.6258	21.6006	-60.7837	21.886	21.6006	0	0	0	0	0	0
2	2.604964017577	27.1651	366.248	1.895	40.2045	23.4911	406.284	1.895	40.2045	40.2045	-66.908	39.6803	-64.7113	40.2045	39.6803	0	0	0	0	0	0
1	2.619172076066	27.1651	366.248	1.895	22.0017	26.9598	388.249	1.895	22.0017	22.0017	-61.6716	21.7148	-60.9666	22.0017	21.7148	0	0	0	0	0	0
