18	14.108829149324	37.78636515	-122.4725323	5.45243353	101.7714498	126.7714498	2142.717566	1.895	91.20947014	140.0804234	2052.484321	1.895	91.20947014	-74.02329246	90.02013879	-70.23246372	91.20947014	90.02013879	0	0	0	0	0	0
14	14.111459841742	37.78636515	-122.4725323	5.45243353	101.7714498	126.7714498	2142.717566	1.895	139.6346875	152.0293427	2005.386271	1.895	139.6346875	-77.72236015	137.8139127	-87.61856258	139.6346875	137.8139127	0	0	0	0	0	0
20	14.118209979776	37.78636515	-122.4725323	5.45243353	101.7714498	126.7714498	2142.717566	1.895	79.79177503	140.4388484	2064.105038	1.895	79.79177503	-72.86165633	78.7513254	-72.15247657	79.79177503	78.7513254	0	0	0	0	0	0
10	14.118046723364	37.78636515	-122.4725323	5.45243353	101.7714498	126.7714498	2142.717566	1.895	179.3038527	165.9518611	1967.746806	1.895	179.3038527	-79.89428623	176.9658094	-79.01456546	179.3038527	176.9658094	140.1901141	2146.126831	1.895	147.835991	2144.704562	1.895
8	14.125135477225	37.78636515	-122.4725323	5.45243353	101.7714498	126.7714498	2142.717566	1.895	198.4558478	177.2633266	1950.792336	1.895	198.4558478	-80.77577181	195.8680709	-77.8356121	198.4558478	195.8680709	224.9829101	2178.525889	1.895	231.0218996	2176.719634	1.895
0	14.129642230819	37.78636515	-122.4725323	5.45243353	101.7714498	126.7714498	2142.717566	1.895	276.9127435	215.520869	1880.412004	1.895	276.9127435	-83.66935265	273.3019232	-78.45058852	276.9127435	273.3019232	167.602556	2161.31671	1.895	178.8601242	2161.004996	1.895
24	14.129691148351	37.78636515	-122.4725323	5.45243353	101.7714498	126.7714498	2142.717566	1.895	37.62921384	128.6801394	2105.136792	1.895	37.62921384	-66.3329967	37.13854545	-65.8079835	37.62921384	37.13854545	174.5524992	2158.94391	1.895	188.3262292	2159.955166	1.895
6	14.133742367255	37.78636515	-122.4725323	5.45243353	101.7714498	126.7714498	2142.717566	1.895	218.6036544	183.0337775	1931.478109	1.895	218.6036544	-81.61564216	215.753159	-77.50001138	218.6036544	215.753159	131.6810974	2144.274263	1.895	143.4004802	2144.250942	1.895
26	14.135028867912	37.78636515	-122.4725323	5.45243353	101.7714498	126.7714498	2142.717566	1.895	18.67215509	125.8483374	2124.068244	1.895	18.67215509	-60.24638272	18.42867841	-59.42017281	18.67215509	18.42867841	166.379042	2155.133933	1.895	180.5924165	2156.290242	1.895
12	14.137873542123	37.78636515	-122.4725323	5.45243353	101.7714498	126.7714498	2142.717566	1.895	159.086172	161.5681089	1987.483541	1.895	159.086172	-78.85514244	157.0117583	-82.43981367	159.086172	157.0117583	134.4881947	2145.332174	1.895	149.8178652	2146.820137	1.895
4	14.143255128199	37.78636515	-122.4725323	5.45243353	101.7714498	126.7714498	2142.717566	1.895	237.8217465	195.5683365	1915.063945	1.895	237.8217465	-82.34752508	234.7206556	-77.61273339	237.8217465	234.7206556	162.8473072	2156.445674	1.895	175.6787506	2157.12253	1.895
