2	9.104964017577	26.6976	416.34	1.895	140.458	24.7081	275.897	1.895	140.458	140.458	-77.7734	138.626	-87.7842	140.458	138.626	0	0	0	0	0	0
8	9.105159656343	26.6976	416.34	1.895	20.3293	23.5847	396.251	1.895	20.3293	20.3293	-60.9849	20.0642	-61.6578	20.3293	20.0642	0	0	0	0	0	0
1	9.119172076066	26.6976	416.34	1.895	154.305	28.1377	262.042	1.895	154.305	154.305	-78.5901	152.293	-83.9069	154.305	152.293	0	0	0	0	0	0
5	9.120336667087	26.6976	416.34	1.895	80.2836	24.1462	336.097	1.895	80.2836	80.2836	-72.915	79.2367	-71.9478	80.2836	79.2367	104.73	419.88	1.895	125.798	417.978	1.895
3	9.125066219154	26.6976	416.34	1.895	120.356	27.8209	295.989	1.895	120.356	120.356	-76.4319	118.787	-77.4428	120.356	118.787	54.5585	418.476	1.895	48.6141	416.126	1.895
0	9.129642230819	26.6976	416.34	1.895	180.471	28.3819	235.877	1.895	180.471	180.471	-79.9506	178.118	-78.9041	180.471	178.118	44.5073	417.007	1.895	53.1276	414.299	1.895
6	9.130111458793	26.6976	416.34	1.895	60.1615	27.2591	356.181	1.895	60.1615	60.1615	-70.4089	59.377	-68.3035	60.1615	59.377	27.739	416.54	1.895	23.7302	413.774	1.895
4	9.141651904734	26.6976	416.34	1.895	95.4491	27.5884	320.895	1.895	95.4491	95.4491	-74.4179	94.2045	-70.4995	95.4491	94.2045	33.4058	416.872	1.895	20.425	413.897	1.895
7	9.149149505596	26.6976	416.34	1.895	37.5847	27.0484	378.757	1.895	37.5847	37.5847	-66.3227	37.0946	-65.8557	37.5847	37.0946	29.1976	416.616	1.895	31.6713	414.194	1.895
2	9.204964017577	26.7164	414.33	1.895	140.456	24.7268	273.888	1.895	140.456	140.456	-77.7733	138.625	-87.784	140.456	138.625	-20.2822	415.311	1.895	5.62749	413.419	1.895
8	9.205159656343	26.7164	414.33	1.895	20.3285	23.6035	394.241	1.895	20.3285	20.3285	-60.9846	20.0634	-61.6589	20.3285	20.0634	-26.2184	415.268	1.895	0.931675	413.373	1.895
1	9.219172076066	26.7164	414.33	1.895	154.268	28.1561	260.068	1.895	154.268	154.268	-78.588	152.257	-83.9196	154.268	152.257	-6.26128	414.145	1.895	10.8135	412.873	1.895
5	9.220336667087	26.7164	414.33	1.895	80.2815	24.1649	334.089	1.895	80.2815	80.2815	-72.9148	79.2346	-71.9487	80.2815	79.2346	-32.2529	413.885	1.895	-5.96395	412.695	1.895
3	9.225066219154	26.7164	414.33	1.895	120.352	27.8396	293.983	1.895	120.352	120.352	-76.4316	118.783	-77.441	120.352	118.783	-21.923	413.464	1.895	0.0254173	412.538	1.895
0	9.229642230819	26.7164	414.33	1.895	180.461	28.4006	233.878	1.895	180.461	180.461	-79.9501	178.107	-78.9051	180.461	178.107	8.17323	411.653	1.895	13.7895	411.722	1.895
6	9.230111458793	26.7164	414.33	1.895	60.1543	27.2778	354.179	1.895	60.1543	60.1543	-70.4078	59.3699	-68.2992	60.1543	59.3699	8.94206	411.535	1.895	14.2643	411.622	1.895
4	9.241651904734	26.7164	414.33	1.895	95.3917	27.6066	318.943	1.895	95.3917	95.3917	-74.4127	94.1478	-70.4935	95.3917	94.1478	13.0386	411.112	1.895	16.4584	411.315	1.895
7	9.249149505596	26.7164	414.33	1.895	37.4866	27.0662	376.845	1.895	37.4866	37.4866	-66.3	36.9978	-65.9639	37.4866	36.9978	31.5612	412.148	1.895	30.518	412.134	1.895
2	9.304964017577	26.735	412.329	1.895	140.461	24.7455	271.882	1.895	140.461	140.461	-77.7736	138.63	-87.7848	140.461	138.63	5.61682	411.375	1.895	4.51681	411.36	1.895
8	9.305159656343	26.735	412.329	1.895	20.334	23.6222	392.234	1.895	20.334	20.334	-60.9869	20.0688	-61.6515	20.334	20.0688	2.3663	411.715	1.895	1.25421	411.699	1.895
1	9.319172076066	26.735	412.329	1.895	154.236	28.1745	258.099	1.895	154.236	154.236	-78.5862	152.225	-83.9307	154.236	152.225	10.9791	410.824	1.895	9.71156	410.818	1.895
5	9.320336667087	26.735	412.329	1.895	80.2824	24.1836	332.087	1.895	80.2824	80.2824	-72.9149	79.2356	-71.9483	80.2824	79.2356	-5.73883	410.646	1.895	-7.01578	410.64	1.895
3	9.325066219154	26.735	412.329	1.895	120.36	27.8583	291.974	1.895	120.36	120.36	-76.4321	118.79	-77.4444	120.36	118.79	0.238827	410.488	1.895	-1.01522	410.48	1.895
0	9.329642230819	26.735	412.329	1.895	180.463	28.4193	231.874	1.895	180.463	180.463	-79.9502	178.109	-78.9049	180.463	178.109	14.025	409.672	1.895	12.7868	409.663	1.895
6	9.330111458793	26.735	412.329	1.895	60.1623	27.2965	352.169	1.895	60.1623	60.1623	-70.409	59.3778	-68.3039	60.1623	59.3778	14.5014	409.572	1.895	13.2681	409.563	1.895
4	9.341651904734	26.735	412.329	1.895	95.3439	27.6249	316.989	1.895	95.3439	95.3439	-74.4084	94.1006	-70.4886	95.3439	94.1006	16.7709	409.262	1.895	15.4664	409.258	1.895
7	9.349149505596	26.735	412.329	1.895	37.3884	27.084	374.942	1.895	37.3884	37.3884	-66.2772	36.9009	-66.0761	37.3884	36.9009	31.4324	410.105	1.895	29.3833	410.065	1.895
2	9.404964017577	26.7537	410.326	1.895	140.459	24.7642	269.881	1.895	140.459	140.459	-77.7735	138.628	-87.7844	140.459	138.628	7.00866	409.722	1.895	4.99507	409.683	1.895
8	9.405159656343	26.7537	410.326	1.895	20.3415	23.641	390.224	1.895	20.3415	20.3415	-60.9901	20.0762	-61.6413	20.3415	20.0762	2.21823	409.667	1.895	0.192124	409.627	1.895
