2	5.104964017577	(23.9592,356.129,1.895)	60.174	-70.4107	60.174	(0,0,0)
1	5.119172076066	(27.4069,340.338,1.895)	76.0676	-72.4465	76.0676	(0,0,0)
3	5.125066219154	(27.0721,376.22,1.895)	40.2486	-66.9175	40.2486	(0,0,0)
0	5.129642230819	(27.6332,316.102,1.895)	100.288	-74.8475	100.288	(0,0,0)
4	5.141651904734	(26.8721,397.644,1.895)	18.9766	-60.3869	18.9766	(28.6734,416.908,1.895)
2	5.204964017577	(23.978,354.121,1.895)	60.1764	-70.411	60.1764	(-18.2552,416.046,1.895)
1	5.219172076066	(27.425,338.403,1.895)	75.997	-72.4384	75.997	(-4.00522,415.427,1.895)
3	5.225066219154	(27.0908,374.212,1.895)	40.2508	-66.918	40.2508	(-0.514133,415.136,1.895)
0	5.229642230819	(27.6519,314.091,1.895)	100.293	-74.8479	100.293	(20.2482,415.385,1.895)
4	5.241651904734	(26.8896,395.772,1.895)	18.8456	-60.3267	18.8456	(27.5385,415.241,1.895)
2	5.304964017577	(23.9967,352.114,1.895)	60.183	-70.412	60.183	(-19.4556,414.381,1.895)
1	5.319172076066	(27.4432,336.457,1.895)	75.9431	-72.4323	75.9431	(-5.35231,413.819,1.895)
3	5.325066219154	(27.1095,372.209,1.895)	40.2538	-66.9186	40.2538	(-1.79848,413.526,1.895)
0	5.329642230819	(27.6707,312.08,1.895)	100.304	-74.8489	100.304	(19.1625,413.757,1.895)
4	5.341651904734	(26.9072,393.885,1.895)	18.734	-60.2751	18.734	(26.4953,413.553,1.895)
2	5.404964017577	(24.0154,350.11,1.895)	60.1868	-70.4125	60.1868	(-20.7021,412.694,1.895)
1	5.419172076066	(27.4613,334.513,1.895)	75.8866	-72.4258	75.8866	(-6.49009,412.129,1.895)
3	5.425066219154	(27.1282,370.204,1.895)	40.2583	-66.9196	40.2583	(-2.876,411.833,1.895)
0	5.429642230819	(27.6894,310.071,1.895)	100.312	-74.8495	100.312	(24.7074,410.029,1.895)
4	5.441651904734	(26.9247,392.005,1.895)	18.6155	-60.22	18.6155	(25.396,411.882,1.895)
2	5.504964017577	(24.0342,348.099,1.895)	60.1976	-70.4141	60.1976	(-22.0137,411.03,1.895)
1	5.519172076066	(27.4795,332.565,1.895)	75.8353	-72.4199	75.8353	(-7.80121,410.491,1.895)
3	5.525066219154	(27.1469,368.204,1.895)	40.2582	-66.9196	40.2582	(-4.12233,410.192,1.895)
0	5.529642230819	(27.7081,308.067,1.895)	100.317	-74.8499	100.317	(23.6514,408.383,1.895)
4	5.541651904734	(26.9424,390.112,1.895)	18.51	-60.1706	18.51	(24.4217,410.172,1.895)
2	5.604964017577	(24.0529,346.091,1.895)	60.1936	-70.4135	60.1936	(-23.4357,409.318,1.895)
1	5.619172076066	(27.4976,330.628,1.895)	75.7601	-72.4113	75.7601	(-8.87811,408.728,1.895)
3	5.625066219154	(27.1656,366.194,1.895)	40.2567	-66.9193	40.2567	(-5.1281,408.425,1.895)
0	5.629642230819	(27.7268,306.064,1.895)	100.308	-74.8492	100.308	(22.9341,406.606,1.895)
4	5.641651904734	(26.96,388.227,1.895)	18.3858	-60.1122	18.3858	(30.3731,406.381,1.895)
2	5.704964017577	(24.0716,344.089,1.895)	60.1952	-70.4137	60.1952	(-24.2026,407.572,1.895)
1	5.719172076066	(27.5157,328.684,1.895)	75.7034	-72.4048	75.7034	(-9.79118,407.025,1.895)
3	5.725066219154	(27.1844,364.184,1.895)	40.2653	-66.9211	40.2653	(-5.99779,406.72,1.895)
0	5.729642230819	(27.7456,304.056,1.895)	100.315	-74.8498	100.315	(22.0945,404.902,1.895)
4	5.741651904734	(26.9777,386.327,1.895)	18.2865	-60.0651	18.2865	(29.5886,404.616,1.895)
2	5.804964017577	(24.0903,342.084,1.895)	60.1948	-70.4137	60.1948	(-25.1666,405.796,1.895)
1	5.819172076066	(27.5339,326.733,1.895)	75.6496	-72.3986	75.6496	(-3.16583,403.241,1.895)
3	5.825066219154	(27.2031,362.183,1.895)	40.2617	-66.9203	40.2617	(-6.93642,404.974,1.895)
0	5.829642230819	(27.7644,302.044,1.895)	100.322	-74.8504	100.322	(21.3506,403.149,1.895)
4	5.841651904734	(26.9955,384.425,1.895)	18.1854	-60.0169	18.1854	(28.7497,402.863,1.895)
2	5.904964017577	(24.1091,340.073,1.895)	60.1966	-70.4139	60.1966	(-18.1632,402.035,1.895)
1	5.919172076066	(27.5521,324.783,1.895)	75.5893	-72.3917	75.5893	(-4.19448,401.493,1.895)
3	5.925066219154	(27.2218,360.174,1.895)	40.2602	-66.92	40.2602	(-0.605222,401.201,1.895)
0	5.929642230819	(27.7831,300.041,1.895)	100.315	-74.8498	100.315	(20.63,401.38,1.895)
4	5.941651904734	(27.0131,382.532,1.895)	18.0697	-59.9615	18.0697	(27.7608,401.149,1.895)
2	6.004964017577	(24.1278,338.07,1.895)	60.1908	-70.4131	60.1908	(-19.2491,400.316,1.895)
1	6.019172076066	(27.5703,322.838,1.895)	75.5265	-72.3845	75.5265	(-5.16076,399.761,1.895)
3	6.025066219154	(27.2406,358.166,1.895)	40.2607	-66.9201	40.2607	(-1.5201,399.467,1.895)
0	6.029642230819	(27.8017,298.041,1.895)	100.307	-74.8491	100.307	(19.8833,399.631,1.895)
4	6.041651904734	(27.0309,380.632,1.895)	17.9634	-59.9103	17.9634	(26.9903,399.372,1.895)
2	6.104964017577	(24.1465,336.066,1.895)	60.1884	-70.4128	60.1884	(-20.1277,398.543,1.895)
1	6.119172076066	(27.5884,320.901,1.895)	75.4571	-72.3765	75.4571	(-5.87606,397.96,1.895)
3	6.125066219154	(27.2593,356.161,1.895)	40.2585	-66.9196	40.2585	(-2.1958,397.664,1.895)
0	6.129642230819	(27.8204,296.037,1.895)	100.304	-74.8489	100.304	(25.4162,395.894,1.895)
6	6.130111458793	(26.6976,416.34,1.895)	20.3282	-60.9845	20.3282	(24.7048,396.495,1.895)
4	6.141651904734	(27.0486,378.729,1.895)	17.8623	-59.8612	17.8623	(24.5354,396.287,1.895)
2	6.204964017577	(24.1651,334.066,1.895)	60.1892	-70.4129	60.1892	(-12.6822,396.063,1.895)
1	6.219172076066	(27.6065,318.953,1.895)	75.406	-72.3706	75.406	(-0.354372,395.564,1.895)
3	6.225066219154	(27.278,354.155,1.895)	40.2651	-66.9211	40.2651	(10.4751,396.317,1.895)
0	6.229642230819	(27.8391,294.034,1.895)	100.308	-74.8492	100.308	(26.9786,395.071,1.895)
6	6.230111458793	(26.7163,414.341,1.895)	20.3284	-60.9846	20.3284	(23.9213,394.378,1.895)
4	6.241651904734	(27.0664,376.829,1.895)	17.7641	-59.8133	17.7641	(32.244,395.369,1.895)
