2	6.104964017577	(24.1465,336.066,1.895)	80.3148	-71.9354	79.2675	(0,0,0)
1	6.119172076066	(27.5884,320.901,1.895)	95.4433	-70.4989	94.1988	(0,0,0)
5	6.120336667087	(23.5847,396.252,1.895)	20.3282	-61.6593	20.0631	(0,0,0)
3	6.125066219154	(27.2593,356.161,1.895)	60.1815	-68.3151	59.3967	(0,0,0)
0	6.129642230819	(27.8204,296.037,1.895)	120.308	-77.4215	118.74	(33.1455,414.565,1.895)
4	6.141651904734	(27.0486,378.729,1.895)	37.6132	-65.825	37.1228	(31.4466,415.988,1.895)
2	6.204964017577	(24.1651,334.066,1.895)	80.3158	-71.9349	79.2686	(4.29099,414.33,1.895)
1	6.219172076066	(27.6065,318.953,1.895)	95.3925	-70.4936	94.1486	(8.35448,413.521,1.895)
5	6.220336667087	(23.6034,394.252,1.895)	20.3284	-61.6589	20.0634	(2.44191,414.068,1.895)
3	6.225066219154	(27.278,354.155,1.895)	60.1884	-68.3192	59.4035	(3.44921,413.792,1.895)
0	6.229642230819	(27.8391,294.034,1.895)	120.312	-77.4232	118.743	(10.5922,412.124,1.895)
4	6.241651904734	(27.0664,376.829,1.895)	37.5136	-65.9337	37.0244	(31.9171,414.233,1.895)
2	6.304964017577	(24.1838,332.063,1.895)	80.3118	-71.9365	79.2646	(4.6471,412.579,1.895)
1	6.319172076066	(27.6247,317.008,1.895)	95.3299	-70.4872	94.0869	(8.75315,411.757,1.895)
5	6.320336667087	(23.6221,392.242,1.895)	20.332	-61.6541	20.0669	(2.7175,412.305,1.895)
3	6.325066219154	(27.2967,352.154,1.895)	60.1829	-68.316	59.3982	(3.74887,412.027,1.895)
0	6.329642230819	(27.8579,292.026,1.895)	120.313	-77.4238	118.745	(10.9991,410.348,1.895)
4	6.341651904734	(27.0842,374.92,1.895)	37.4154	-66.0449	36.9275	(32.2716,412.413,1.895)
2	6.404964017577	(24.2025,330.06,1.895)	80.3156	-71.935	79.2683	(5.08702,410.768,1.895)
1	6.419172076066	(27.6429,315.056,1.895)	95.2825	-70.4824	94.0401	(9.2805,409.986,1.895)
5	6.420336667087	(23.6408,390.241,1.895)	20.333	-61.6528	20.0679	(3.16957,410.529,1.895)
3	6.425066219154	(27.3154,350.146,1.895)	60.1914	-68.3209	59.4065	(4.21467,410.25,1.895)
0	6.429642230819	(27.8766,290.017,1.895)	120.323	-77.4279	118.754	(11.5085,408.572,1.895)
4	6.441651904734	(27.1019,373.02,1.895)	37.3163	-66.161	36.8297	(29.1737,408.745,1.895)
2	6.504964017577	(24.2212,328.057,1.895)	80.3189	-71.9337	79.2716	(5.52557,409.024,1.895)
1	6.519172076066	(27.6611,313.104,1.895)	95.2356	-70.4777	93.9938	(9.77947,408.25,1.895)
5	6.520336667087	(23.6595,388.237,1.895)	20.3377	-61.6464	20.0725	(3.56024,408.793,1.895)
3	6.525066219154	(27.3341,348.14,1.895)	60.1973	-68.3244	59.4124	(4.62598,408.511,1.895)
0	6.529642230819	(27.8953,288.015,1.895)	120.326	-77.4292	118.757	(12.001,406.83,1.895)
4	6.541651904734	(27.1198,371.108,1.895)	37.2292	-66.2662	36.7437	(29.5877,406.954,1.895)
2	6.604964017577	(24.24,326.048,1.895)	80.3221	-71.9324	79.2747	(5.79606,407.227,1.895)
1	6.619172076066	(27.6793,311.152,1.895)	95.1813	-70.4722	93.9402	(10.1028,406.452,1.895)
5	6.620336667087	(23.6782,386.234,1.895)	20.3355	-61.6494	20.0703	(3.77369,406.993,1.895)
3	6.625066219154	(27.3528,346.137,1.895)	60.1955	-68.3233	59.4105	(4.86052,406.709,1.895)
0	6.629642230819	(27.914,286.008,1.895)	120.327	-77.4297	118.758	(12.3279,405.02,1.895)
4	6.641651904734	(27.1376,369.196,1.895)	37.1346	-66.3832	36.6503	(29.9949,405.158,1.895)
