23.3976	416.3	1.895	0	0	0	2	8.104964017577	24.5208	295.963	1.895	120.342	118.773	-77.4365	
23.3976	416.3	1.895	0	0	0	1	8.119172076066	27.9539	281.74	1.895	134.637	132.882	-85.3132	
23.3976	416.3	1.895	0	0	0	5	8.120336667087	23.9591	356.142	1.895	60.1611	59.3766	-68.3032	
23.3976	416.3	1.895	33.3911	416.794	1.895	3	8.125066219154	27.6337	316.048	1.895	100.341	99.033	-71.2058	
23.3976	416.3	1.895	55.6041	414.776	1.895	0	8.129642230819	28.1946	255.944	1.895	160.428	158.336	-82.0873	
23.3976	416.3	1.895	30.1559	414.813	1.895	6	8.130111458793	27.0719	376.235	1.895	40.2329	39.7083	-64.7168	
23.3976	416.3	1.895	26.0976	414.18	1.895	4	8.141651904734	27.4073	340.305	1.895	76.1011	75.1087	-74.2205	
23.3976	416.3	1.895	36.5125	414.514	1.895	7	8.149149505596	26.8718	397.677	1.895	18.9445	18.6974	-59.7864	
23.4163	414.297	1.895	0.736209	414.028	1.895	2	8.204964017577	24.5395	293.955	1.895	120.347	118.778	-77.4389	
23.4163	414.297	1.895	17.2417	413.56	1.895	1	8.219172076066	27.9722	279.78	1.895	134.594	132.839	-85.2877	
23.4163	414.297	1.895	-2.70446	413.919	1.895	5	8.220336667087	23.9778	354.138	1.895	60.162	59.3775	-68.3037	
23.4163	414.297	1.895	5.10312	413.373	1.895	3	8.225066219154	27.6524	314.044	1.895	100.343	99.0342	-71.206	
23.4163	414.297	1.895	30.266	413.11	1.895	0	8.229642230819	28.2133	253.939	1.895	160.43	158.338	-82.0868	
23.4163	414.297	1.895	30.8819	413.011	1.895	6	8.230111458793	27.0906	374.233	1.895	40.2323	39.7077	-64.7167	
23.4163	414.297	1.895	34.6135	412.692	1.895	4	8.241651904734	27.4253	338.372	1.895	76.0312	75.0397	-74.269	
23.4163	414.297	1.895	37.142	412.708	1.895	7	8.249149505596	26.8893	395.797	1.895	18.8234	18.5779	-59.5871	
23.435	412.29	1.895	1.2755	412.221	1.895	2	8.304964017577	24.5583	291.947	1.895	120.349	118.779	-77.4394	
23.435	412.29	1.895	17.9303	411.774	1.895	1	8.319172076066	27.9905	277.81	1.895	134.558	132.803	-85.2661	
23.435	412.29	1.895	-2.11026	412.13	1.895	5	8.320336667087	23.9965	352.133	1.895	60.1599	59.3755	-68.3025	
23.435	412.29	1.895	5.75235	411.583	1.895	3	8.325066219154	27.6711	312.035	1.895	100.345	99.0365	-71.2064	
23.435	412.29	1.895	27.8278	410.37	1.895	0	8.329642230819	28.2321	251.93	1.895	160.432	158.34	-82.0862	
23.435	412.29	1.895	28.4145	410.271	1.895	6	8.330111458793	27.1093	372.224	1.895	40.2347	39.7101	-64.7172	
23.435	412.29	1.895	35.4036	410.892	1.895	4	8.341651904734	27.4434	336.43	1.895	75.9661	74.9756	-74.3144	
23.435	412.29	1.895	37.8486	410.921	1.895	7	8.349149505596	26.9069	393.92	1.895	18.6959	18.4521	-59.44	
23.4537	410.284	1.895	1.9625	410.432	1.895	2	8.404964017577	24.577	289.943	1.895	120.347	118.778	-77.4387	
