1	1.119172076066	(26.6976,416.34,1.895)	20.0333	-61.88	19.7721	(0,0,0)
1	1.219172076066	(26.7149,414.484,1.895)	20.183	-61.8166	19.9198	(0,0,0)
1	1.319172076066	(26.7323,412.619,1.895)	20.3183	-61.6722	20.0534	(0,0,0)
1	1.419172076066	(26.7497,410.759,1.895)	20.458	-61.466	20.1913	(0,0,0)
1	1.519172076066	(26.767,408.9,1.895)	20.606	-61.2188	20.3373	(0,0,0)
1	1.619172076066	(26.7844,407.036,1.895)	20.7436	-60.9907	20.4731	(0,0,0)
1	1.719172076066	(26.8019,405.169,1.895)	20.8822	-60.7841	20.6099	(0,0,0)
1	1.819172076066	(26.8193,403.296,1.895)	21.0134	-60.6236	20.7394	(0,0,0)
1	1.919172076066	(26.8368,401.426,1.895)	21.1437	-60.5066	20.868	(0,0,0)
1	2.019172076066	(26.8543,399.552,1.895)	21.28	-60.435	21.0025	(0,0,0)
2	2.104964017577	(23.3976,416.3,1.895)	40.2068	-64.7117	39.6825	(0,0,0)
1	2.119172076066	(26.8719,397.669,1.895)	21.4079	-60.4179	21.1288	(0,0,0)
2	2.204964017577	(23.4163,414.293,1.895)	40.2009	-64.7106	39.6767	(0,0,0)
1	2.219172076066	(26.8894,395.788,1.895)	21.5279	-60.4467	21.2472	(0,0,0)
2	2.304964017577	(23.435,412.291,1.895)	40.2092	-64.7122	39.6849	(0,0,0)
1	2.319172076066	(26.9069,393.911,1.895)	21.6617	-60.5297	21.3792	(0,0,0)
2	2.404964017577	(23.4537,410.291,1.895)	40.2078	-64.7119	39.6835	(0,0,0)
1	2.419172076066	(26.9246,392.019,1.895)	21.7692	-60.634	21.4853	(0,0,0)
2	2.504964017577	(23.4724,408.289,1.895)	40.2078	-64.7119	39.6835	(0,0,0)
1	2.519172076066	(26.9422,390.135,1.895)	21.886	-60.7837	21.6006	(0,0,0)
2	2.604964017577	(23.4911,406.284,1.895)	40.2045	-64.7113	39.6803	(0,0,0)
1	2.619172076066	(26.9598,388.249,1.895)	22.0017	-60.9666	21.7148	(0,0,0)
2	2.704964017577	(23.5098,404.274,1.895)	40.1968	-64.7098	39.6726	(0,0,0)
1	2.719172076066	(26.9774,386.359,1.895)	22.1152	-61.1764	21.8268	(0,0,0)
2	2.804964017577	(23.5286,402.269,1.895)	40.2025	-64.7109	39.6783	(0,0,0)
1	2.819172076066	(26.9951,384.466,1.895)	22.232	-61.4191	21.9421	(0,0,0)
2	2.904964017577	(23.5472,400.27,1.895)	40.205	-64.7114	39.6807	(0,0,0)
1	2.919172076066	(27.0128,382.564,1.895)	22.3321	-61.6445	22.0409	(0,0,0)
2	3.004964017577	(23.566,398.259,1.895)	40.201	-64.7106	39.6768	(0,0,0)
1	3.019172076066	(27.0306,380.666,1.895)	22.4408	-61.9024	22.1482	(0,0,0)
2	3.104964017577	(23.5847,396.251,1.895)	40.2021	-64.7108	39.6779	(0,0,0)
1	3.119172076066	(27.0483,378.767,1.895)	22.5506	-62.1698	22.2565	(0,0,0)
3	3.125066219154	(26.6976,416.34,1.895)	60.1258	-68.2827	59.3417	(0,0,0)
2	3.204964017577	(23.6035,394.245,1.895)	40.2052	-64.7114	39.681	(0,0,0)
1	3.219172076066	(27.0661,376.859,1.895)	22.6526	-62.418	22.3572	(0,0,0)
3	3.225066219154	(26.7164,414.33,1.895)	60.1247	-68.2821	59.3407	(0,0,0)
2	3.304964017577	(23.6222,392.233,1.895)	40.2013	-64.7107	39.6771	(0,0,0)
1	3.319172076066	(27.0839,374.951,1.895)	22.7523	-62.6531	22.4556	(0,0,0)
3	3.325066219154	(26.7351,412.32,1.895)	60.1224	-68.2807	59.3385	(0,0,0)
2	3.404964017577	(23.6409,390.229,1.895)	40.2064	-64.7117	39.6822	(0,0,0)
