4.104964017577	2	(23.7719,376.195,1.895)	40.2517	-66.9355
4.119172076066	1	(27.2269,359.624,1.895)	56.7186	-69.9143
4.125066219154	3	(26.8848,396.284,1.895)	20.057	-60.8851
4.129642230819	0	(27.446,336.15,1.895)	80.1937	-72.9226
4.204964017577	2	(23.7906,374.195,1.895)	40.3978	-66.967
4.219172076066	1	(27.2449,357.699,1.895)	56.7913	-69.9254
4.225066219154	3	(26.9035,394.275,1.895)	20.2134	-60.9526
4.229642230819	0	(27.4648,334.139,1.895)	80.3515	-72.9397
4.304964017577	2	(23.8093,372.186,1.895)	40.5416	-66.9978
4.319172076066	1	(27.2629,355.772,1.895)	56.852	-69.9347
4.325066219154	3	(26.9222,392.27,1.895)	20.3522	-61.012
4.329642230819	0	(27.4835,332.14,1.895)	80.4849	-72.9541
4.404964017577	2	(23.8281,370.179,1.895)	40.6883	-67.0292
4.419172076066	1	(27.2808,353.852,1.895)	56.9129	-69.944
4.425066219154	3	(26.941,390.262,1.895)	20.5017	-61.0756
4.429642230819	0	(27.5022,330.134,1.895)	80.6315	-72.9699
4.504964017577	2	(23.8468,368.169,1.895)	40.832	-67.0598
4.519172076066	1	(27.2989,351.92,1.895)	56.9797	-69.9542
4.525066219154	3	(26.9597,388.258,1.895)	20.6393	-61.1337
4.529642230819	0	(27.5209,328.127,1.895)	80.7734	-72.9852
4.604964017577	2	(23.8656,366.162,1.895)	40.9797	-67.0912
4.619172076066	1	(27.3168,349.993,1.895)	57.0466	-69.9644
4.625066219154	3	(26.9784,386.249,1.895)	20.789	-61.1965
4.629642230819	0	(27.5397,326.117,1.895)	80.9239	-73.0013
4.704964017577	2	(23.8843,364.154,1.895)	41.1073	-67.1182
4.719172076066	1	(27.3348,348.063,1.895)	57.0973	-69.9721
4.725066219154	3	(26.9972,384.237,1.895)	20.9217	-61.2517
4.729642230819	0	(27.5584,324.113,1.895)	81.0482	-73.0147
4.804964017577	2	(23.903,362.151,1.895)	41.2384	-67.1458
4.819172076066	1	(27.3528,346.136,1.895)	57.1524	-69.9805
4.825066219154	3	(27.016,382.227,1.895)	21.0601	-61.309
4.829642230819	0	(27.5771,322.112,1.895)	81.177	-73.0284
4.904964017577	2	(23.9217,360.151,1.895)	41.3631	-67.1721
4.919172076066	1	(27.3708,344.206,1.895)	57.2079	-69.9889
4.925066219154	3	(27.0347,380.221,1.895)	21.1914	-61.363
4.929642230819	0	(27.5957,320.112,1.895)	81.3035	-73.042
5.004964017577	2	(23.9404,358.14,1.895)	41.4895	-67.1986
5.019172076066	1	(27.3889,342.276,1.895)	57.2542	-69.9959
5.025066219154	3	(27.0534,378.219,1.895)	21.3093	-61.4112
5.029642230819	0	(27.6144,318.108,1.895)	81.4231	-73.0547
5.104964017577	2	(23.9592,356.129,1.895)	41.6176	-67.2253
5.119172076066	1	(27.4069,340.338,1.895)	57.3085	-70.0042
5.120336667087	5	(23.3976,416.3,1.895)	18.9766	-60.4042
5.125066219154	3	(27.0721,376.22,1.895)	21.4257	-61.4585
5.129642230819	0	(27.6332,316.102,1.895)	81.5465	-73.0679
5.204964017577	2	(23.978,354.121,1.895)	41.7527	-67.2535
5.219172076066	1	(27.425,338.403,1.895)	57.371	-70.0136
5.220336667087	5	(23.4163,414.295,1.895)	18.8456	-60.344
5.225066219154	3	(27.0908,374.212,1.895)	21.5609	-61.5131
5.229642230819	0	(27.6519,314.091,1.895)	81.6843	-73.0826
5.304964017577	2	(23.9967,352.114,1.895)	41.8722	-67.2783
5.319172076066	1	(27.4432,336.457,1.895)	57.4303	-70.0226
5.320336667087	5	(23.435,412.295,1.895)	18.734	-60.2924
5.325066219154	3	(27.1095,372.209,1.895)	21.6772	-61.5599
5.329642230819	0	(27.6707,312.08,1.895)	81.8088	-73.0958
5.404964017577	2	(24.0154,350.11,1.895)	41.9961	-67.304
5.419172076066	1	(27.4613,334.513,1.895)	57.4942	-70.0323
5.420336667087	5	(23.4537,410.294,1.895)	18.6155	-60.2373
5.425066219154	3	(27.1282,370.204,1.895)	21.8022	-61.6098
5.429642230819	0	(27.6894,310.071,1.895)	81.9371	-73.1094
5.504964017577	2	(24.0342,348.099,1.895)	42.1137	-67.3282
5.519172076066	1	(27.4795,332.565,1.895)	57.5501	-70.0407
