8.104964017577	2	(24.5208,295.963,1.895)	120.342	-76.4481
8.119172076066	1	(27.9539,281.74,1.895)	134.637	-77.4231
8.120336667087	5	(23.9591,356.142,1.895)	60.1611	-70.4261
8.125066219154	3	(27.6337,316.048,1.895)	100.341	-74.8694
8.129642230819	0	(28.1946,255.944,1.895)	160.428	-78.9454
8.130111458793	6	(27.0719,376.235,1.895)	40.2329	-66.9314
8.141651904734	4	(27.4073,340.305,1.895)	76.1011	-72.4676
8.149149505596	7	(26.8718,397.677,1.895)	18.9445	-60.3894
8.204964017577	2	(24.5395,293.955,1.895)	120.347	-76.4485
8.219172076066	1	(27.9722,279.78,1.895)	134.594	-77.4203
8.220336667087	5	(23.9778,354.138,1.895)	60.162	-70.4262
8.225066219154	3	(27.6524,314.044,1.895)	100.343	-74.8695
8.229642230819	0	(28.2133,253.939,1.895)	160.43	-78.9455
8.230111458793	6	(27.0906,374.233,1.895)	40.2323	-66.9313
8.241651904734	4	(27.4253,338.372,1.895)	76.0312	-72.4596
8.249149505596	7	(26.8893,395.797,1.895)	18.8234	-60.3337
8.304964017577	2	(24.5583,291.947,1.895)	120.349	-76.4486
8.319172076066	1	(27.9905,277.81,1.895)	134.558	-77.418
8.320336667087	5	(23.9965,352.133,1.895)	60.1599	-70.4259
8.325066219154	3	(27.6711,312.035,1.895)	100.345	-74.8697
8.329642230819	0	(28.2321,251.93,1.895)	160.432	-78.9456
8.330111458793	6	(27.1093,372.224,1.895)	40.2347	-66.9318
8.341651904734	4	(27.4434,336.43,1.895)	75.9661	-72.4522
8.349149505596	7	(26.9069,393.92,1.895)	18.6959	-60.2747
8.404964017577	2	(24.577,289.943,1.895)	120.347	-76.4485
8.419172076066	1	(28.0089,275.845,1.895)	134.517	-77.4153
8.420336667087	5	(24.0152,350.131,1.895)	60.1562	-70.4254
8.425066219154	3	(27.6899,310.026,1.895)	100.348	-74.87
8.429642230819	0	(28.2508,249.924,1.895)	160.432	-78.9456
8.430111458793	6	(27.1281,370.215,1.895)	40.2373	-66.9324
8.441651904734	4	(27.4615,334.49,1.895)	75.9006	-72.4447
8.449149505596	7	(26.9246,392.023,1.895)	18.5882	-60.2245
8.504964017577	2	(24.5957,287.932,1.895)	120.352	-76.4488
8.519172076066	1	(28.0273,273.874,1.895)	134.482	-77.4131
8.520336667087	5	(24.034,348.12,1.895)	60.1611	-70.4261
8.525066219154	3	(27.7085,308.025,1.895)	100.342	-74.8695
8.529642230819	0	(28.2695,247.919,1.895)	160.431	-78.9456
8.530111458793	6	(27.1468,368.216,1.895)	40.2304	-66.9309
8.541651904734	4	(27.4797,332.548,1.895)	75.8359	-72.4373
8.549149505596	7	(26.9422,390.129,1.895)	18.4783	-60.173
8.604964017577	2	(24.6144,285.928,1.895)	120.351	-76.4488
8.619172076066	1	(28.0456,271.909,1.895)	134.442	-77.4105
8.620336667087	5	(24.0527,346.11,1.895)	60.1658	-70.4268
8.625066219154	3	(27.7273,306.014,1.895)	100.348	-74.87
8.629642230819	0	(28.2883,245.907,1.895)	160.438	-78.9459
8.630111458793	6	(27.1655,366.213,1.895)	40.2286	-66.9305
8.641651904734	4	(27.4977,330.613,1.895)	75.7661	-72.4293
8.649149505596	7	(26.9599,388.241,1.895)	18.3627	-60.1185
8.704964017577	2	(24.6332,283.922,1.895)	120.352	-76.4489
8.719172076066	1	(28.064,269.939,1.895)	134.407	-77.4082
8.720336667087	5	(24.0714,344.107,1.895)	60.164	-70.4265
8.725066219154	3	(27.746,304.012,1.895)	100.346	-74.8698
8.729642230819	0	(28.307,243.903,1.895)	160.437	-78.9459
8.730111458793	6	(27.1842,364.207,1.895)	40.2295	-66.9307
8.741651904734	4	(27.5158,328.671,1.895)	75.7031	-72.4221
8.749149505596	7	(26.9776,386.345,1.895)	18.2557	-60.0678
8.804964017577	2	(24.6519,281.916,1.895)	120.358	-76.4493
8.819172076066	1	(28.0824,267.965,1.895)	134.381	-77.4065
8.820336667087	5	(24.0901,342.104,1.895)	60.1672	-70.427
8.825066219154	3	(27.7648,302,1.895)	100.358	-74.8708
8.829642230819	0	(28.3258,241.895,1.895)	160.445	-78.9463
8.830111458793	6	(27.2029,362.205,1.895)	40.2315	-66.9311
8.841651904734	4	(27.534,326.725,1.895)	75.6491	-72.4159
8.849149505596	7	(26.9952,384.453,1.895)	18.1494	-60.017
8.904964017577	2	(24.6706,279.908,1.895)	120.359	-76.4493
8.919172076066	1	(28.1008,265.992,1.895)	134.347	-77.4043
8.920336667087	5	(24.1088,340.104,1.895)	60.1604	-70.426
8.925066219154	3	(27.7835,299.992,1.895)	100.359	-74.8709
8.929642230819	0	(28.3445,239.891,1.895)	160.442	-78.9462
8.930111458793	6	(27.2216,360.2,1.895)	40.2298	-66.9307
8.941651904734	4	(27.5522,324.778,1.895)	75.5891	-72.409
8.949149505596	7	(27.0129,382.559,1.895)	18.0386	-59.9638
9.004964017577	2	(24.6894,277.896,1.895)	120.363	-76.4496
9.019172076066	1	(28.1192,264.02,1.895)	134.31	-77.402
9.020336667087	5	(24.1275,338.103,1.895)	60.1531	-70.4249
9.025066219154	3	(27.8022,297.991,1.895)	100.352	-74.8703
9.029642230819	0	(28.3632,237.883,1.895)	160.443	-78.9462
9.030111458793	6	(27.2403,358.19,1.895)	40.2315	-66.9311
9.041651904734	4	(27.5703,322.834,1.895)	75.5254	-72.4017
9.049149505596	7	(27.0306,380.661,1.895)	17.9309	-59.9118
9.104964017577	2	(24.7081,275.897,1.895)	120.359	-76.4494
9.110420700861	9	(26.6976,416.34,1.895)	20.3293	-61.0022
9.119172076066	1	(28.1377,262.042,1.895)	134.286	-77.4004
9.120336667087	5	(24.1462,336.097,1.895)	60.1561	-70.4254
9.125066219154	3	(27.8209,295.989,1.895)	100.351	-74.8702
9.129642230819	0	(28.3819,235.877,1.895)	160.445	-78.9463
9.130111458793	6	(27.2591,356.181,1.895)	40.2375	-66.9324
9.141651904734	4	(27.5884,320.895,1.895)	75.4617	-72.3943
9.149149505596	7	(27.0484,378.757,1.895)	17.8331	-59.8643
9.204964017577	2	(24.7268,273.888,1.895)	120.359	-76.4493
9.210420700861	9	(26.7164,414.33,1.895)	20.3285	-61.0019
9.219172076066	1	(28.1561,260.068,1.895)	134.25	-77.3981
9.220336667087	5	(24.1649,334.089,1.895)	60.1548	-70.4252
9.225066219154	3	(27.8396,293.983,1.895)	100.348	-74.8699
9.229642230819	0	(28.4006,233.878,1.895)	160.436	-78.9458
9.230111458793	6	(27.2778,354.179,1.895)	40.2311	-66.931
9.241651904734	4	(27.6066,318.943,1.895)	75.4052	-72.3878
9.249149505596	7	(27.0662,376.845,1.895)	17.7375	-59.8176
9.304964017577	2	(24.7455,271.882,1.895)	120.358	-76.4493
9.310420700861	9	(26.735,412.329,1.895)	20.334	-61.0042
9.319172076066	1	(28.1745,258.099,1.895)	134.212	-77.3956
9.320336667087	5	(24.1836,332.087,1.895)	60.1502	-70.4245
9.325066219154	3	(27.8583,291.974,1.895)	100.35	-74.8701
9.329642230819	0	(28.4193,231.874,1.895)	160.432	-78.9456
9.330111458793	6	(27.2965,352.169,1.895)	40.2335	-66.9316
9.341651904734	4	(27.6249,316.989,1.895)	75.3518	-72.3817
9.349149505596	7	(27.084,374.942,1.895)	17.6356	-59.7676
9.404964017577	2	(24.7642,269.881,1.895)	120.348	-76.4486
9.410420700861	9	(26.7537,410.326,1.895)	20.3415	-61.0074
9.419172076066	1	(28.1929,256.127,1.895)	134.175	-77.3932
9.420336667087	5	(24.2023,330.085,1.895)	60.142	-70.4233
9.425066219154	3	(27.8771,289.966,1.895)	100.348	-74.8699
9.429642230819	0	(28.438,229.871,1.895)	160.425	-78.9452
9.430111458793	6	(27.3153,350.159,1.895)	40.2329	-66.9314
9.441651904734	4	(27.6432,315.03,1.895)	75.3009	-72.3758
9.449149505596	7	(27.1018,373.032,1.895)	17.5365	-59.7186
9.504964017577	2	(24.7829,267.874,1.895)	120.351	-76.4488
9.510420700861	9	(26.7725,408.316,1.895)	20.3358	-61.005
9.519172076066	1	(28.2114,254.15,1.895)	134.147	-77.3914
9.520336667087	5	(24.221,328.079,1.895)	60.1433	-70.4235
9.525066219154	3	(27.8958,287.956,1.895)	100.353	-74.8704
9.529642230819	0	(28.4566,227.87,1.895)	160.421	-78.945
9.530111458793	6	(27.334,348.15,1.895)	40.2381	-66.9325
9.541651904734	4	(27.6614,313.07,1.895)	75.2558	-72.3706
9.549149505596	7	(27.1197,371.118,1.895)	17.448	-59.6747
9.604964017577	2	(24.8017,265.867,1.895)	120.358	-76.4493
9.610420700861	9	(26.7912,406.306,1.895)	20.3264	-61.001
9.619172076066	1	(28.2297,252.181,1.895)	134.116	-77.3894
9.620336667087	5	(24.2397,326.076,1.895)	60.1462	-70.4239
9.625066219154	3	(27.9145,285.954,1.895)	100.355	-74.8706
9.629642230819	0	(28.4754,225.858,1.895)	160.433	-78.9457
9.630111458793	6	(27.3528,346.139,1.895)	40.2491	-66.9349
9.641651904734	4	(27.6797,311.117,1.895)	75.2095	-72.3652
9.649149505596	7	(27.1375,369.207,1.895)	17.361	-59.6313
9.704964017577	2	(24.8204,263.856,1.895)	120.364	-76.4497
9.710420700861	9	(26.81,404.298,1.895)	20.323	-60.9995
9.719172076066	1	(28.2482,250.201,1.895)	134.091	-77.3878
9.720336667087	5	(24.2584,324.074,1.895)	60.1436	-70.4236
9.725066219154	3	(27.9333,283.943,1.895)	100.362	-74.8712
9.729642230819	0	(28.4941,223.856,1.895)	160.431	-78.9456
9.730111458793	6	(27.3716,344.13,1.895)	40.2536	-66.9359
9.741651904734	4	(27.6978,309.171,1.895)	75.1504	-72.3584
9.749149505596	7	(27.1554,367.285,1.895)	17.2795	-59.5904
