9.104964017577	2	(24.7081,275.897,1.895)	140.458	-87.7854
9.105159656343	8	(23.5847,396.251,1.895)	20.3293	-61.7474
9.119172076066	1	(28.1377,262.042,1.895)	154.305	-84.0497
9.120336667087	5	(24.1462,336.097,1.895)	80.2836	-72.0451
9.125066219154	3	(27.8209,295.989,1.895)	120.356	-77.3703
9.129642230819	0	(28.3819,235.877,1.895)	180.471	-78.9704
9.130111458793	6	(27.2591,356.181,1.895)	60.1615	-68.2654
9.141651904734	4	(27.5884,320.895,1.895)	95.4491	-70.5112
9.149149505596	7	(27.0484,378.757,1.895)	37.5847	-65.9714
9.204964017577	2	(24.7268,273.888,1.895)	140.456	-87.7852
9.205159656343	8	(23.6035,394.241,1.895)	20.3285	-61.7484
9.219172076066	1	(28.1561,260.068,1.895)	154.268	-84.0625
9.220336667087	5	(24.1649,334.089,1.895)	80.2815	-72.046
9.225066219154	3	(27.8396,293.983,1.895)	120.352	-77.3684
9.229642230819	0	(28.4006,233.878,1.895)	180.461	-78.9713
9.230111458793	6	(27.2778,354.179,1.895)	60.1543	-68.2613
9.241651904734	4	(27.6066,318.943,1.895)	95.3917	-70.5055
9.249149505596	7	(27.0662,376.845,1.895)	37.4866	-66.0827
9.304964017577	2	(24.7455,271.882,1.895)	140.461	-87.7861
9.305159656343	8	(23.6222,392.234,1.895)	20.334	-61.7417
9.319172076066	1	(28.1745,258.099,1.895)	154.236	-84.0738
9.320336667087	5	(24.1836,332.087,1.895)	80.2824	-72.0456
9.325066219154	3	(27.8583,291.974,1.895)	120.36	-77.3718
9.329642230819	0	(28.4193,231.874,1.895)	180.463	-78.9711
9.330111458793	6	(27.2965,352.169,1.895)	60.1623	-68.2659
9.341651904734	4	(27.6249,316.989,1.895)	95.3439	-70.5007
9.349149505596	7	(27.084,374.942,1.895)	37.3884	-66.1979
9.404964017577	2	(24.7642,269.881,1.895)	140.459	-87.7857
9.405159656343	8	(23.641,390.224,1.895)	20.3415	-61.7324
9.419172076066	1	(28.1929,256.127,1.895)	154.206	-84.0843
9.420336667087	5	(24.2023,330.085,1.895)	80.2818	-72.0458
9.425066219154	3	(27.8771,289.966,1.895)	120.365	-77.3743
9.429642230819	0	(28.438,229.871,1.895)	180.463	-78.9711
9.430111458793	6	(27.3153,350.159,1.895)	60.1692	-68.2698
9.441651904734	4	(27.6432,315.03,1.895)	95.3004	-70.4965
9.449149505596	7	(27.1018,373.032,1.895)	37.2951	-66.3108
9.504964017577	2	(24.7829,267.874,1.895)	140.456	-87.785
9.505159656343	8	(23.6597,388.22,1.895)	20.3358	-61.7395
9.519172076066	1	(28.2114,254.15,1.895)	154.173	-84.0959
9.520336667087	5	(24.221,328.079,1.895)	80.2774	-72.0476
9.525066219154	3	(27.8958,287.956,1.895)	120.364	-77.3738
9.529642230819	0	(28.4566,227.87,1.895)	180.454	-78.972
9.530111458793	6	(27.334,348.15,1.895)	60.1687	-68.2695
9.541651904734	4	(27.6614,313.07,1.895)	95.2496	-70.4915
9.549149505596	7	(27.1197,371.118,1.895)	37.1993	-66.4297
9.604964017577	2	(24.8017,265.867,1.895)	140.454	-87.7847
9.605159656343	8	(23.6784,386.22,1.895)	20.3264	-61.7509
9.619172076066	1	(28.2297,252.181,1.895)	154.132	-84.1102
9.620336667087	5	(24.2397,326.076,1.895)	80.2708	-72.0504
